form,filing_date,report_date,accession_number,family,present,matched_concept_count,matched_concepts,source_url,source_sha256,coverage_denominator_policy,applicable,present_when_applicable
10-K,2025-02-06,2024-12-31,0001501585-25-000006,note_debt,True,12,hii:LongTermDebtCurrentMaturitiesFairValue|us-gaap:DebtDisclosureTextBlock|us-gaap:LongTermDebt|us-gaap:LongTermDebtAndCapitalLeaseObligations|us-gaap:LongTermDebtAndCapitalLeaseObligationsCurrent|us-gaap:LongTermDebtAndCapitalLeaseObligationsIncludingCurrentMaturities|us-gaap:LongTermDebtFairValue|us-gaap:LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths|us-gaap:LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour|us-gaap:LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree|us-gaap:ProceedsFromIssuanceOfLongTermDebt|us-gaap:RepaymentsOfLongTermDebt,https://www.sec.gov/Archives/edgar/data/1501585/000150158525000006/hii-20241231.htm,db9afdddcf4eac67785bb07386819b59aa3c2a28addf94448fad93d2a661c5c3,ALL_PERIODIC_FILINGS,True,True
10-K,2025-02-06,2024-12-31,0001501585-25-000006,note_income_taxes,True,13,us-gaap:EffectiveIncomeTaxRateContinuingOperations|us-gaap:EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate|us-gaap:EffectiveIncomeTaxRateReconciliationCrossBorderTaxEffectAmount|us-gaap:EffectiveIncomeTaxRateReconciliationCrossBorderTaxEffectPercent|us-gaap:EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential|us-gaap:EffectiveIncomeTaxRateReconciliationNondeductibleExpense|us-gaap:EffectiveIncomeTaxRateReconciliationOtherAdjustments|us-gaap:EffectiveIncomeTaxRateReconciliationOtherReconcilingItemsPercent|us-gaap:EffectiveIncomeTaxRateReconciliationTaxContingencies|us-gaap:EffectiveIncomeTaxRateReconciliationTaxCreditsOther|us-gaap:EffectiveIncomeTaxRateReconciliationTaxCreditsResearch|us-gaap:IncomeTaxDisclosureTextBlock|us-gaap:ScheduleOfEffectiveIncomeTaxRateReconciliationTableTextBlock,https://www.sec.gov/Archives/edgar/data/1501585/000150158525000006/hii-20241231.htm,db9afdddcf4eac67785bb07386819b59aa3c2a28addf94448fad93d2a661c5c3,ALL_PERIODIC_FILINGS,True,True
10-K,2025-02-06,2024-12-31,0001501585-25-000006,capital_structure,True,17,hii:CashAndCashEquivalentsMaturityPeriod|hii:LongTermDebtCurrentMaturitiesFairValue|us-gaap:CashAndCashEquivalentsPolicyTextBlock|us-gaap:LiabilitiesAndStockholdersEquity|us-gaap:LongTermDebt|us-gaap:LongTermDebtAndCapitalLeaseObligations|us-gaap:LongTermDebtAndCapitalLeaseObligationsCurrent|us-gaap:LongTermDebtAndCapitalLeaseObligationsIncludingCurrentMaturities|us-gaap:LongTermDebtFairValue|us-gaap:LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths|us-gaap:LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour|us-gaap:LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree|us-gaap:ProceedsFromIssuanceOfLongTermDebt|us-gaap:RepaymentsOfLongTermDebt|us-gaap:StockholdersEquity|us-gaap:StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest|us-gaap:StockholdersEquityNoteDisclosureTextBlock,https://www.sec.gov/Archives/edgar/data/1501585/000150158525000006/hii-20241231.htm,db9afdddcf4eac67785bb07386819b59aa3c2a28addf94448fad93d2a661c5c3,ALL_PERIODIC_FILINGS,True,True
10-Q,2025-05-01,2025-03-31,0001501585-25-000037,statement_revenue_operating_income_tax,True,4,us-gaap:DeferredStateAndLocalIncomeTaxExpenseBenefit|us-gaap:IncomeTaxExpenseBenefit|us-gaap:OperatingIncomeLoss|us-gaap:Revenues,https://www.sec.gov/Archives/edgar/data/1501585/000150158525000037/hii-20250331.htm,b1efdc3fd2c325117b31607fef86e968de29049cfdf95f6d8adb9e108cc70786,ALL_PERIODIC_FILINGS,True,True
10-Q,2025-05-01,2025-03-31,0001501585-25-000037,statement_cash_flow_capex_depreciation,True,10,us-gaap:AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment|us-gaap:Depreciation|us-gaap:DepreciationDepletionAndAmortization|us-gaap:NetCashProvidedByUsedInFinancingActivities|us-gaap:NetCashProvidedByUsedInInvestingActivities|us-gaap:NetCashProvidedByUsedInOperatingActivities|us-gaap:PaymentsToAcquireBusinessesGross|us-gaap:PaymentsToAcquireBusinessesNetOfCashAcquired|us-gaap:PaymentsToAcquireProductiveAssets|us-gaap:PaymentsToAcquirePropertyPlantAndEquipment,https://www.sec.gov/Archives/edgar/data/1501585/000150158525000037/hii-20250331.htm,b1efdc3fd2c325117b31607fef86e968de29049cfdf95f6d8adb9e108cc70786,ALL_PERIODIC_FILINGS,True,True
10-Q,2025-05-01,2025-03-31,0001501585-25-000037,statement_working_capital,True,3,us-gaap:AccountsPayableCurrent|us-gaap:IncreaseDecreaseInInventoryForLongTermContractsOrPrograms|us-gaap:InventoryNetOfAllowancesCustomerAdvancesAndProgressBillings,https://www.sec.gov/Archives/edgar/data/1501585/000150158525000037/hii-20250331.htm,b1efdc3fd2c325117b31607fef86e968de29049cfdf95f6d8adb9e108cc70786,ALL_PERIODIC_FILINGS,True,True
10-Q,2025-05-01,2025-03-31,0001501585-25-000037,note_segments,True,2,us-gaap:SegmentReportingDisclosureTextBlock|us-gaap:SegmentReportingOtherItemAmount,https://www.sec.gov/Archives/edgar/data/1501585/000150158525000037/hii-20250331.htm,b1efdc3fd2c325117b31607fef86e968de29049cfdf95f6d8adb9e108cc70786,ALL_PERIODIC_FILINGS,True,True
10-Q,2025-05-01,2025-03-31,0001501585-25-000037,note_revenue_and_contracts,True,6,us-gaap:ContractWithCustomerAssetAndLiabilityTableTextBlock|us-gaap:ContractWithCustomerAssetNet|us-gaap:ContractWithCustomerLiabilityCurrent|us-gaap:ContractWithCustomerLiabilityRevenueRecognized|us-gaap:IncreaseDecreaseInContractWithCustomerAsset|us-gaap:RevenueFromContractWithCustomerTextBlock,https://www.sec.gov/Archives/edgar/data/1501585/000150158525000037/hii-20250331.htm,b1efdc3fd2c325117b31607fef86e968de29049cfdf95f6d8adb9e108cc70786,ALL_PERIODIC_FILINGS,True,True
10-Q,2025-05-01,2025-03-31,0001501585-25-000037,note_contract_assets_liabilities,True,5,us-gaap:ContractWithCustomerAssetAndLiabilityTableTextBlock|us-gaap:ContractWithCustomerAssetNet|us-gaap:ContractWithCustomerLiabilityCurrent|us-gaap:ContractWithCustomerLiabilityRevenueRecognized|us-gaap:IncreaseDecreaseInContractWithCustomerAsset,https://www.sec.gov/Archives/edgar/data/1501585/000150158525000037/hii-20250331.htm,b1efdc3fd2c325117b31607fef86e968de29049cfdf95f6d8adb9e108cc70786,ALL_PERIODIC_FILINGS,True,True
10-Q,2025-05-01,2025-03-31,0001501585-25-000037,note_remaining_performance_obligation,True,1,us-gaap:RevenueRemainingPerformanceObligation,https://www.sec.gov/Archives/edgar/data/1501585/000150158525000037/hii-20250331.htm,b1efdc3fd2c325117b31607fef86e968de29049cfdf95f6d8adb9e108cc70786,ALL_PERIODIC_FILINGS,True,True
10-Q,2025-05-01,2025-03-31,0001501585-25-000037,note_program_accounting,True,3,srt:StockRepurchaseProgramAuthorizedAmount1|us-gaap:IncreaseDecreaseInInventoryForLongTermContractsOrPrograms|us-gaap:ShareRepurchaseProgramExciseTax,https://www.sec.gov/Archives/edgar/data/1501585/000150158525000037/hii-20250331.htm,b1efdc3fd2c325117b31607fef86e968de29049cfdf95f6d8adb9e108cc70786,ALL_PERIODIC_FILINGS,True,True
10-Q,2025-05-01,2025-03-31,0001501585-25-000037,note_pension,True,8,us-gaap:DefinedBenefitPensionPlanLiabilitiesNoncurrent|us-gaap:IncreaseDecreaseInPensionAndPostretirementObligations|us-gaap:OtherComprehensiveIncomeLossAmortizationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetPriorServiceCostCreditBeforeTax|us-gaap:OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetGainLossBeforeTax|us-gaap:PensionAndOtherPostretirementAndPostemploymentBenefitPlansLiabilitiesCurrent|us-gaap:PensionAndOtherPostretirementBenefitContributions|us-gaap:PensionAndOtherPostretirementBenefitsDisclosureTextBlock|us-gaap:PensionContributions,https://www.sec.gov/Archives/edgar/data/1501585/000150158525000037/hii-20250331.htm,b1efdc3fd2c325117b31607fef86e968de29049cfdf95f6d8adb9e108cc70786,ANNUAL_10K_ONLY,False,False
10-Q,2025-05-01,2025-03-31,0001501585-25-000037,note_goodwill_intangibles,True,5,us-gaap:AmortizationOfIntangibleAssets|us-gaap:FiniteLivedIntangibleAssetsAccumulatedAmortization|us-gaap:FiniteLivedIntangibleAssetsNet|us-gaap:Goodwill|us-gaap:GoodwillAcquiredDuringPeriod,https://www.sec.gov/Archives/edgar/data/1501585/000150158525000037/hii-20250331.htm,b1efdc3fd2c325117b31607fef86e968de29049cfdf95f6d8adb9e108cc70786,ANNUAL_10K_ONLY,False,False
10-Q,2025-05-01,2025-03-31,0001501585-25-000037,note_debt,True,6,hii:LongTermDebtCurrentMaturitiesFairValue|hii:ShortTermDebtAndLongTermDebtCurrentMaturities|us-gaap:LongTermDebt|us-gaap:LongTermDebtFairValue|us-gaap:LongTermDebtNoncurrent|us-gaap:RepaymentsOfLongTermDebt,https://www.sec.gov/Archives/edgar/data/1501585/000150158525000037/hii-20250331.htm,b1efdc3fd2c325117b31607fef86e968de29049cfdf95f6d8adb9e108cc70786,ALL_PERIODIC_FILINGS,True,True
10-Q,2025-05-01,2025-03-31,0001501585-25-000037,note_income_taxes,True,3,us-gaap:EffectiveIncomeTaxRateContinuingOperations|us-gaap:EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate|us-gaap:IncomeTaxDisclosureTextBlock,https://www.sec.gov/Archives/edgar/data/1501585/000150158525000037/hii-20250331.htm,b1efdc3fd2c325117b31607fef86e968de29049cfdf95f6d8adb9e108cc70786,ALL_PERIODIC_FILINGS,True,True
10-Q,2025-05-01,2025-03-31,0001501585-25-000037,capital_structure,True,9,hii:LongTermDebtCurrentMaturitiesFairValue|hii:ShortTermDebtAndLongTermDebtCurrentMaturities|us-gaap:LiabilitiesAndStockholdersEquity|us-gaap:LongTermDebt|us-gaap:LongTermDebtFairValue|us-gaap:LongTermDebtNoncurrent|us-gaap:RepaymentsOfLongTermDebt|us-gaap:StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest|us-gaap:StockholdersEquityNoteDisclosureTextBlock,https://www.sec.gov/Archives/edgar/data/1501585/000150158525000037/hii-20250331.htm,b1efdc3fd2c325117b31607fef86e968de29049cfdf95f6d8adb9e108cc70786,ALL_PERIODIC_FILINGS,True,True
10-Q,2025-07-31,2025-06-30,0001501585-25-000099,statement_revenue_operating_income_tax,True,4,us-gaap:DeferredStateAndLocalIncomeTaxExpenseBenefit|us-gaap:IncomeTaxExpenseBenefit|us-gaap:OperatingIncomeLoss|us-gaap:Revenues,https://www.sec.gov/Archives/edgar/data/1501585/000150158525000099/hii-20250630.htm,9f28d3329cea57d5f484b236d530e6e9b5b8e9e3968dc050213ac298aa952b84,ALL_PERIODIC_FILINGS,True,True
10-Q,2025-07-31,2025-06-30,0001501585-25-000099,statement_cash_flow_capex_depreciation,True,10,us-gaap:AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment|us-gaap:Depreciation|us-gaap:DepreciationDepletionAndAmortization|us-gaap:NetCashProvidedByUsedInFinancingActivities|us-gaap:NetCashProvidedByUsedInInvestingActivities|us-gaap:NetCashProvidedByUsedInOperatingActivities|us-gaap:PaymentsToAcquireBusinessesGross|us-gaap:PaymentsToAcquireBusinessesNetOfCashAcquired|us-gaap:PaymentsToAcquireProductiveAssets|us-gaap:PaymentsToAcquirePropertyPlantAndEquipment,https://www.sec.gov/Archives/edgar/data/1501585/000150158525000099/hii-20250630.htm,9f28d3329cea57d5f484b236d530e6e9b5b8e9e3968dc050213ac298aa952b84,ALL_PERIODIC_FILINGS,True,True
10-Q,2025-07-31,2025-06-30,0001501585-25-000099,statement_working_capital,True,3,us-gaap:AccountsPayableCurrent|us-gaap:IncreaseDecreaseInInventoryForLongTermContractsOrPrograms|us-gaap:InventoryNetOfAllowancesCustomerAdvancesAndProgressBillings,https://www.sec.gov/Archives/edgar/data/1501585/000150158525000099/hii-20250630.htm,9f28d3329cea57d5f484b236d530e6e9b5b8e9e3968dc050213ac298aa952b84,ALL_PERIODIC_FILINGS,True,True
10-Q,2025-07-31,2025-06-30,0001501585-25-000099,note_segments,True,2,us-gaap:SegmentReportingDisclosureTextBlock|us-gaap:SegmentReportingOtherItemAmount,https://www.sec.gov/Archives/edgar/data/1501585/000150158525000099/hii-20250630.htm,9f28d3329cea57d5f484b236d530e6e9b5b8e9e3968dc050213ac298aa952b84,ALL_PERIODIC_FILINGS,True,True
10-Q,2025-07-31,2025-06-30,0001501585-25-000099,note_revenue_and_contracts,True,6,us-gaap:ContractWithCustomerAssetAndLiabilityTableTextBlock|us-gaap:ContractWithCustomerAssetNet|us-gaap:ContractWithCustomerLiabilityCurrent|us-gaap:ContractWithCustomerLiabilityRevenueRecognized|us-gaap:IncreaseDecreaseInContractWithCustomerAsset|us-gaap:RevenueFromContractWithCustomerTextBlock,https://www.sec.gov/Archives/edgar/data/1501585/000150158525000099/hii-20250630.htm,9f28d3329cea57d5f484b236d530e6e9b5b8e9e3968dc050213ac298aa952b84,ALL_PERIODIC_FILINGS,True,True
10-Q,2025-07-31,2025-06-30,0001501585-25-000099,note_contract_assets_liabilities,True,5,us-gaap:ContractWithCustomerAssetAndLiabilityTableTextBlock|us-gaap:ContractWithCustomerAssetNet|us-gaap:ContractWithCustomerLiabilityCurrent|us-gaap:ContractWithCustomerLiabilityRevenueRecognized|us-gaap:IncreaseDecreaseInContractWithCustomerAsset,https://www.sec.gov/Archives/edgar/data/1501585/000150158525000099/hii-20250630.htm,9f28d3329cea57d5f484b236d530e6e9b5b8e9e3968dc050213ac298aa952b84,ALL_PERIODIC_FILINGS,True,True
10-Q,2025-07-31,2025-06-30,0001501585-25-000099,note_remaining_performance_obligation,True,1,us-gaap:RevenueRemainingPerformanceObligation,https://www.sec.gov/Archives/edgar/data/1501585/000150158525000099/hii-20250630.htm,9f28d3329cea57d5f484b236d530e6e9b5b8e9e3968dc050213ac298aa952b84,ALL_PERIODIC_FILINGS,True,True
10-Q,2025-07-31,2025-06-30,0001501585-25-000099,note_program_accounting,True,3,srt:StockRepurchaseProgramAuthorizedAmount1|us-gaap:IncreaseDecreaseInInventoryForLongTermContractsOrPrograms|us-gaap:ShareRepurchaseProgramExciseTax,https://www.sec.gov/Archives/edgar/data/1501585/000150158525000099/hii-20250630.htm,9f28d3329cea57d5f484b236d530e6e9b5b8e9e3968dc050213ac298aa952b84,ALL_PERIODIC_FILINGS,True,True
10-Q,2025-07-31,2025-06-30,0001501585-25-000099,note_pension,True,8,us-gaap:DefinedBenefitPensionPlanLiabilitiesNoncurrent|us-gaap:IncreaseDecreaseInPensionAndPostretirementObligations|us-gaap:OtherComprehensiveIncomeLossAmortizationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetPriorServiceCostCreditBeforeTax|us-gaap:OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetGainLossBeforeTax|us-gaap:PensionAndOtherPostretirementAndPostemploymentBenefitPlansLiabilitiesCurrent|us-gaap:PensionAndOtherPostretirementBenefitContributions|us-gaap:PensionAndOtherPostretirementBenefitsDisclosureTextBlock|us-gaap:PensionContributions,https://www.sec.gov/Archives/edgar/data/1501585/000150158525000099/hii-20250630.htm,9f28d3329cea57d5f484b236d530e6e9b5b8e9e3968dc050213ac298aa952b84,ANNUAL_10K_ONLY,False,False
10-Q,2025-07-31,2025-06-30,0001501585-25-000099,note_goodwill_intangibles,True,5,us-gaap:AmortizationOfIntangibleAssets|us-gaap:FiniteLivedIntangibleAssetsAccumulatedAmortization|us-gaap:FiniteLivedIntangibleAssetsNet|us-gaap:Goodwill|us-gaap:GoodwillAcquiredDuringPeriod,https://www.sec.gov/Archives/edgar/data/1501585/000150158525000099/hii-20250630.htm,9f28d3329cea57d5f484b236d530e6e9b5b8e9e3968dc050213ac298aa952b84,ANNUAL_10K_ONLY,False,False
10-Q,2025-07-31,2025-06-30,0001501585-25-000099,note_debt,True,6,hii:LongTermDebtCurrentMaturitiesFairValue|hii:ShortTermDebtAndLongTermDebtCurrentMaturities|us-gaap:LongTermDebt|us-gaap:LongTermDebtFairValue|us-gaap:LongTermDebtNoncurrent|us-gaap:RepaymentsOfLongTermDebt,https://www.sec.gov/Archives/edgar/data/1501585/000150158525000099/hii-20250630.htm,9f28d3329cea57d5f484b236d530e6e9b5b8e9e3968dc050213ac298aa952b84,ALL_PERIODIC_FILINGS,True,True
10-Q,2025-07-31,2025-06-30,0001501585-25-000099,note_income_taxes,True,3,us-gaap:EffectiveIncomeTaxRateContinuingOperations|us-gaap:EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate|us-gaap:IncomeTaxDisclosureTextBlock,https://www.sec.gov/Archives/edgar/data/1501585/000150158525000099/hii-20250630.htm,9f28d3329cea57d5f484b236d530e6e9b5b8e9e3968dc050213ac298aa952b84,ALL_PERIODIC_FILINGS,True,True
10-Q,2025-07-31,2025-06-30,0001501585-25-000099,capital_structure,True,9,hii:LongTermDebtCurrentMaturitiesFairValue|hii:ShortTermDebtAndLongTermDebtCurrentMaturities|us-gaap:LiabilitiesAndStockholdersEquity|us-gaap:LongTermDebt|us-gaap:LongTermDebtFairValue|us-gaap:LongTermDebtNoncurrent|us-gaap:RepaymentsOfLongTermDebt|us-gaap:StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest|us-gaap:StockholdersEquityNoteDisclosureTextBlock,https://www.sec.gov/Archives/edgar/data/1501585/000150158525000099/hii-20250630.htm,9f28d3329cea57d5f484b236d530e6e9b5b8e9e3968dc050213ac298aa952b84,ALL_PERIODIC_FILINGS,True,True
10-Q,2025-10-30,2025-09-30,0001501585-25-000112,statement_revenue_operating_income_tax,True,5,us-gaap:CurrentIncomeTaxExpenseBenefit|us-gaap:DeferredStateAndLocalIncomeTaxExpenseBenefit|us-gaap:IncomeTaxExpenseBenefit|us-gaap:OperatingIncomeLoss|us-gaap:Revenues,https://www.sec.gov/Archives/edgar/data/1501585/000150158525000112/hii-20250930.htm,85ab8d8d07fd834c3e7182d97d540b714b3f719ad7d2bdbe371d9cacdbfb35e5,ALL_PERIODIC_FILINGS,True,True
10-Q,2025-10-30,2025-09-30,0001501585-25-000112,statement_cash_flow_capex_depreciation,True,10,us-gaap:AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment|us-gaap:Depreciation|us-gaap:DepreciationDepletionAndAmortization|us-gaap:NetCashProvidedByUsedInFinancingActivities|us-gaap:NetCashProvidedByUsedInInvestingActivities|us-gaap:NetCashProvidedByUsedInOperatingActivities|us-gaap:PaymentsToAcquireBusinessesGross|us-gaap:PaymentsToAcquireBusinessesNetOfCashAcquired|us-gaap:PaymentsToAcquireProductiveAssets|us-gaap:PaymentsToAcquirePropertyPlantAndEquipment,https://www.sec.gov/Archives/edgar/data/1501585/000150158525000112/hii-20250930.htm,85ab8d8d07fd834c3e7182d97d540b714b3f719ad7d2bdbe371d9cacdbfb35e5,ALL_PERIODIC_FILINGS,True,True
10-Q,2025-10-30,2025-09-30,0001501585-25-000112,statement_working_capital,True,3,us-gaap:AccountsPayableCurrent|us-gaap:IncreaseDecreaseInInventoryForLongTermContractsOrPrograms|us-gaap:InventoryNetOfAllowancesCustomerAdvancesAndProgressBillings,https://www.sec.gov/Archives/edgar/data/1501585/000150158525000112/hii-20250930.htm,85ab8d8d07fd834c3e7182d97d540b714b3f719ad7d2bdbe371d9cacdbfb35e5,ALL_PERIODIC_FILINGS,True,True
10-Q,2025-10-30,2025-09-30,0001501585-25-000112,note_segments,True,2,us-gaap:SegmentReportingDisclosureTextBlock|us-gaap:SegmentReportingOtherItemAmount,https://www.sec.gov/Archives/edgar/data/1501585/000150158525000112/hii-20250930.htm,85ab8d8d07fd834c3e7182d97d540b714b3f719ad7d2bdbe371d9cacdbfb35e5,ALL_PERIODIC_FILINGS,True,True
10-Q,2025-10-30,2025-09-30,0001501585-25-000112,note_revenue_and_contracts,True,6,us-gaap:ContractWithCustomerAssetAndLiabilityTableTextBlock|us-gaap:ContractWithCustomerAssetNet|us-gaap:ContractWithCustomerLiabilityCurrent|us-gaap:ContractWithCustomerLiabilityRevenueRecognized|us-gaap:IncreaseDecreaseInContractWithCustomerAsset|us-gaap:RevenueFromContractWithCustomerTextBlock,https://www.sec.gov/Archives/edgar/data/1501585/000150158525000112/hii-20250930.htm,85ab8d8d07fd834c3e7182d97d540b714b3f719ad7d2bdbe371d9cacdbfb35e5,ALL_PERIODIC_FILINGS,True,True
10-Q,2025-10-30,2025-09-30,0001501585-25-000112,note_contract_assets_liabilities,True,5,us-gaap:ContractWithCustomerAssetAndLiabilityTableTextBlock|us-gaap:ContractWithCustomerAssetNet|us-gaap:ContractWithCustomerLiabilityCurrent|us-gaap:ContractWithCustomerLiabilityRevenueRecognized|us-gaap:IncreaseDecreaseInContractWithCustomerAsset,https://www.sec.gov/Archives/edgar/data/1501585/000150158525000112/hii-20250930.htm,85ab8d8d07fd834c3e7182d97d540b714b3f719ad7d2bdbe371d9cacdbfb35e5,ALL_PERIODIC_FILINGS,True,True
10-Q,2025-10-30,2025-09-30,0001501585-25-000112,note_remaining_performance_obligation,True,1,us-gaap:RevenueRemainingPerformanceObligation,https://www.sec.gov/Archives/edgar/data/1501585/000150158525000112/hii-20250930.htm,85ab8d8d07fd834c3e7182d97d540b714b3f719ad7d2bdbe371d9cacdbfb35e5,ALL_PERIODIC_FILINGS,True,True
10-Q,2025-10-30,2025-09-30,0001501585-25-000112,note_program_accounting,True,3,srt:StockRepurchaseProgramAuthorizedAmount1|us-gaap:IncreaseDecreaseInInventoryForLongTermContractsOrPrograms|us-gaap:ShareRepurchaseProgramExciseTax,https://www.sec.gov/Archives/edgar/data/1501585/000150158525000112/hii-20250930.htm,85ab8d8d07fd834c3e7182d97d540b714b3f719ad7d2bdbe371d9cacdbfb35e5,ALL_PERIODIC_FILINGS,True,True
10-Q,2025-10-30,2025-09-30,0001501585-25-000112,note_pension,True,8,us-gaap:DefinedBenefitPensionPlanLiabilitiesNoncurrent|us-gaap:IncreaseDecreaseInPensionAndPostretirementObligations|us-gaap:OtherComprehensiveIncomeLossAmortizationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetPriorServiceCostCreditBeforeTax|us-gaap:OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetGainLossBeforeTax|us-gaap:PensionAndOtherPostretirementAndPostemploymentBenefitPlansLiabilitiesCurrent|us-gaap:PensionAndOtherPostretirementBenefitContributions|us-gaap:PensionAndOtherPostretirementBenefitsDisclosureTextBlock|us-gaap:PensionContributions,https://www.sec.gov/Archives/edgar/data/1501585/000150158525000112/hii-20250930.htm,85ab8d8d07fd834c3e7182d97d540b714b3f719ad7d2bdbe371d9cacdbfb35e5,ANNUAL_10K_ONLY,False,False
10-Q,2025-10-30,2025-09-30,0001501585-25-000112,note_goodwill_intangibles,True,5,us-gaap:AmortizationOfIntangibleAssets|us-gaap:FiniteLivedIntangibleAssetsAccumulatedAmortization|us-gaap:FiniteLivedIntangibleAssetsNet|us-gaap:Goodwill|us-gaap:GoodwillAcquiredDuringPeriod,https://www.sec.gov/Archives/edgar/data/1501585/000150158525000112/hii-20250930.htm,85ab8d8d07fd834c3e7182d97d540b714b3f719ad7d2bdbe371d9cacdbfb35e5,ANNUAL_10K_ONLY,False,False
10-Q,2025-10-30,2025-09-30,0001501585-25-000112,note_debt,True,6,hii:LongTermDebtCurrentMaturitiesFairValue|us-gaap:LongTermDebt|us-gaap:LongTermDebtCurrent|us-gaap:LongTermDebtFairValue|us-gaap:LongTermDebtNoncurrent|us-gaap:RepaymentsOfLongTermDebt,https://www.sec.gov/Archives/edgar/data/1501585/000150158525000112/hii-20250930.htm,85ab8d8d07fd834c3e7182d97d540b714b3f719ad7d2bdbe371d9cacdbfb35e5,ALL_PERIODIC_FILINGS,True,True
10-Q,2025-10-30,2025-09-30,0001501585-25-000112,note_income_taxes,True,3,us-gaap:EffectiveIncomeTaxRateContinuingOperations|us-gaap:EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate|us-gaap:IncomeTaxDisclosureTextBlock,https://www.sec.gov/Archives/edgar/data/1501585/000150158525000112/hii-20250930.htm,85ab8d8d07fd834c3e7182d97d540b714b3f719ad7d2bdbe371d9cacdbfb35e5,ALL_PERIODIC_FILINGS,True,True
10-Q,2025-10-30,2025-09-30,0001501585-25-000112,capital_structure,True,10,hii:LongTermDebtCurrentMaturitiesFairValue|us-gaap:LiabilitiesAndStockholdersEquity|us-gaap:LongTermDebt|us-gaap:LongTermDebtCurrent|us-gaap:LongTermDebtFairValue|us-gaap:LongTermDebtNoncurrent|us-gaap:RepaymentsOfLongTermDebt|us-gaap:StockholdersEquity|us-gaap:StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest|us-gaap:StockholdersEquityNoteDisclosureTextBlock,https://www.sec.gov/Archives/edgar/data/1501585/000150158525000112/hii-20250930.htm,85ab8d8d07fd834c3e7182d97d540b714b3f719ad7d2bdbe371d9cacdbfb35e5,ALL_PERIODIC_FILINGS,True,True
10-K,2026-02-05,2025-12-31,0001501585-26-000006,statement_revenue_operating_income_tax,True,10,hii:AdvancePaymentsandBillingsinExcessofRevenuesPolicyTextBlock|us-gaap:CurrentIncomeTaxExpenseBenefit|us-gaap:DeferredFederalIncomeTaxExpenseBenefit|us-gaap:DeferredIncomeTaxExpenseBenefit|us-gaap:DeferredStateAndLocalIncomeTaxExpenseBenefit|us-gaap:IncomeTaxExpenseBenefit|us-gaap:IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate|us-gaap:OperatingIncomeLoss|us-gaap:Revenues|us-gaap:ScheduleOfComponentsOfIncomeTaxExpenseBenefitTableTextBlock,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000006/hii-20251231.htm,e9c2363b3b156a5e2e0ceb49d9548f25fbf60ef9da574ac270867e9ead3b3a82,ALL_PERIODIC_FILINGS,True,True
10-K,2026-02-05,2025-12-31,0001501585-26-000006,statement_cash_flow_capex_depreciation,True,10,us-gaap:AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment|us-gaap:Depreciation|us-gaap:DepreciationDepletionAndAmortization|us-gaap:NetCashProvidedByUsedInFinancingActivities|us-gaap:NetCashProvidedByUsedInInvestingActivities|us-gaap:NetCashProvidedByUsedInOperatingActivities|us-gaap:PaymentsToAcquireBusinessesGross|us-gaap:PaymentsToAcquireBusinessesNetOfCashAcquired|us-gaap:PaymentsToAcquireProductiveAssets|us-gaap:PaymentsToAcquirePropertyPlantAndEquipment,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000006/hii-20251231.htm,e9c2363b3b156a5e2e0ceb49d9548f25fbf60ef9da574ac270867e9ead3b3a82,ALL_PERIODIC_FILINGS,True,True
