form,filing_date,report_date,accession_number,concept,concept_local,value_usd,context_ref,start_date,end_date,instant,dimensions,dimension_count,source_url,source_sha256
10-K,2022-02-10,2021-12-31,0001501585-22-000007,us-gaap:Revenues,Revenues,5571000000.0,i3c390d24b6774ac88dd7a2f0f877c4c4_D20200101-20201231,2020-01-01,2020-12-31,False,hii:NewportNewsShipbuildingMember,1,https://www.sec.gov/Archives/edgar/data/1501585/000150158522000007/hii-20211231.htm,044bbc3f603b93031cf93d2d5b0c79964518807a8b543e9897e74767e666a693
10-K,2022-02-10,2021-12-31,0001501585-22-000007,us-gaap:Revenues,Revenues,1268000000.0,i3eb554948f01405299563921cec8e0d3_D20200101-20201231,2020-01-01,2020-12-31,False,hii:TechnicalSolutionsMember,1,https://www.sec.gov/Archives/edgar/data/1501585/000150158522000007/hii-20211231.htm,044bbc3f603b93031cf93d2d5b0c79964518807a8b543e9897e74767e666a693
10-K,2022-02-10,2021-12-31,0001501585-22-000007,us-gaap:Revenues,Revenues,-156000000.0,ia64d552c371445f0924d2247cbcb032f_D20200101-20201231,2020-01-01,2020-12-31,False,us-gaap:IntersegmentEliminationMember,1,https://www.sec.gov/Archives/edgar/data/1501585/000150158522000007/hii-20211231.htm,044bbc3f603b93031cf93d2d5b0c79964518807a8b543e9897e74767e666a693
10-K,2022-02-10,2021-12-31,0001501585-22-000007,us-gaap:Revenues,Revenues,5571000000.0,i3c390d24b6774ac88dd7a2f0f877c4c4_D20200101-20201231,2020-01-01,2020-12-31,False,hii:NewportNewsShipbuildingMember,1,https://www.sec.gov/Archives/edgar/data/1501585/000150158522000007/hii-20211231.htm,044bbc3f603b93031cf93d2d5b0c79964518807a8b543e9897e74767e666a693
10-K,2022-02-10,2021-12-31,0001501585-22-000007,us-gaap:Revenues,Revenues,1268000000.0,i3eb554948f01405299563921cec8e0d3_D20200101-20201231,2020-01-01,2020-12-31,False,hii:TechnicalSolutionsMember,1,https://www.sec.gov/Archives/edgar/data/1501585/000150158522000007/hii-20211231.htm,044bbc3f603b93031cf93d2d5b0c79964518807a8b543e9897e74767e666a693
10-K,2022-02-10,2021-12-31,0001501585-22-000007,us-gaap:Revenues,Revenues,7000000000.0,i5cf6caea8c6146c38e957c4f68a9aae0_D20210101-20211231,2021-01-01,2021-12-31,False,us-gaap:ProductMember,1,https://www.sec.gov/Archives/edgar/data/1501585/000150158522000007/hii-20211231.htm,044bbc3f603b93031cf93d2d5b0c79964518807a8b543e9897e74767e666a693
10-K,2022-02-10,2021-12-31,0001501585-22-000007,us-gaap:Revenues,Revenues,6850000000.0,iacfa7461117e48b8819ec6eefa86eab8_D20200101-20201231,2020-01-01,2020-12-31,False,us-gaap:ProductMember,1,https://www.sec.gov/Archives/edgar/data/1501585/000150158522000007/hii-20211231.htm,044bbc3f603b93031cf93d2d5b0c79964518807a8b543e9897e74767e666a693
10-K,2022-02-10,2021-12-31,0001501585-22-000007,us-gaap:Revenues,Revenues,6265000000.0,i21d05a580275444ab63f3b81ae61d0e1_D20190101-20191231,2019-01-01,2019-12-31,False,us-gaap:ProductMember,1,https://www.sec.gov/Archives/edgar/data/1501585/000150158522000007/hii-20211231.htm,044bbc3f603b93031cf93d2d5b0c79964518807a8b543e9897e74767e666a693
10-K,2022-02-10,2021-12-31,0001501585-22-000007,us-gaap:Revenues,Revenues,2524000000.0,i2c70e6bafcb342059b2ae587b31ee084_D20210101-20211231,2021-01-01,2021-12-31,False,us-gaap:ServiceMember,1,https://www.sec.gov/Archives/edgar/data/1501585/000150158522000007/hii-20211231.htm,044bbc3f603b93031cf93d2d5b0c79964518807a8b543e9897e74767e666a693
10-K,2022-02-10,2021-12-31,0001501585-22-000007,us-gaap:Revenues,Revenues,2511000000.0,iea6c7c0fd44944148c26869cfe5e8a47_D20200101-20201231,2020-01-01,2020-12-31,False,us-gaap:ServiceMember,1,https://www.sec.gov/Archives/edgar/data/1501585/000150158522000007/hii-20211231.htm,044bbc3f603b93031cf93d2d5b0c79964518807a8b543e9897e74767e666a693
10-K,2022-02-10,2021-12-31,0001501585-22-000007,us-gaap:Revenues,Revenues,2634000000.0,i82be64ccd6604fe29a2b9296d1222c02_D20190101-20191231,2019-01-01,2019-12-31,False,us-gaap:ServiceMember,1,https://www.sec.gov/Archives/edgar/data/1501585/000150158522000007/hii-20211231.htm,044bbc3f603b93031cf93d2d5b0c79964518807a8b543e9897e74767e666a693
10-K,2022-02-10,2021-12-31,0001501585-22-000007,us-gaap:Revenues,Revenues,9524000000.0,i5a6833ce3f464759971a364a661fd7b1_D20210101-20211231,2021-01-01,2021-12-31,False,,0,https://www.sec.gov/Archives/edgar/data/1501585/000150158522000007/hii-20211231.htm,044bbc3f603b93031cf93d2d5b0c79964518807a8b543e9897e74767e666a693
10-K,2022-02-10,2021-12-31,0001501585-22-000007,us-gaap:Revenues,Revenues,9524000000.0,i5a6833ce3f464759971a364a661fd7b1_D20210101-20211231,2021-01-01,2021-12-31,False,,0,https://www.sec.gov/Archives/edgar/data/1501585/000150158522000007/hii-20211231.htm,044bbc3f603b93031cf93d2d5b0c79964518807a8b543e9897e74767e666a693
10-K,2022-02-10,2021-12-31,0001501585-22-000007,us-gaap:Revenues,Revenues,9361000000.0,i79f282f66c6141619c57e381e71ac053_D20200101-20201231,2020-01-01,2020-12-31,False,,0,https://www.sec.gov/Archives/edgar/data/1501585/000150158522000007/hii-20211231.htm,044bbc3f603b93031cf93d2d5b0c79964518807a8b543e9897e74767e666a693
10-K,2022-02-10,2021-12-31,0001501585-22-000007,us-gaap:Revenues,Revenues,9361000000.0,i79f282f66c6141619c57e381e71ac053_D20200101-20201231,2020-01-01,2020-12-31,False,,0,https://www.sec.gov/Archives/edgar/data/1501585/000150158522000007/hii-20211231.htm,044bbc3f603b93031cf93d2d5b0c79964518807a8b543e9897e74767e666a693
10-K,2022-02-10,2021-12-31,0001501585-22-000007,us-gaap:Revenues,Revenues,8899000000.0,i223d2f322ad64b12bc29e174f028c32a_D20190101-20191231,2019-01-01,2019-12-31,False,,0,https://www.sec.gov/Archives/edgar/data/1501585/000150158522000007/hii-20211231.htm,044bbc3f603b93031cf93d2d5b0c79964518807a8b543e9897e74767e666a693
10-K,2022-02-10,2021-12-31,0001501585-22-000007,us-gaap:Revenues,Revenues,8899000000.0,i223d2f322ad64b12bc29e174f028c32a_D20190101-20191231,2019-01-01,2019-12-31,False,,0,https://www.sec.gov/Archives/edgar/data/1501585/000150158522000007/hii-20211231.htm,044bbc3f603b93031cf93d2d5b0c79964518807a8b543e9897e74767e666a693
10-K,2022-02-10,2021-12-31,0001501585-22-000007,us-gaap:OperatingIncomeLoss,OperatingIncomeLoss,513000000.0,i5a6833ce3f464759971a364a661fd7b1_D20210101-20211231,2021-01-01,2021-12-31,False,,0,https://www.sec.gov/Archives/edgar/data/1501585/000150158522000007/hii-20211231.htm,044bbc3f603b93031cf93d2d5b0c79964518807a8b543e9897e74767e666a693
10-K,2022-02-10,2021-12-31,0001501585-22-000007,us-gaap:OperatingIncomeLoss,OperatingIncomeLoss,513000000.0,i5a6833ce3f464759971a364a661fd7b1_D20210101-20211231,2021-01-01,2021-12-31,False,,0,https://www.sec.gov/Archives/edgar/data/1501585/000150158522000007/hii-20211231.htm,044bbc3f603b93031cf93d2d5b0c79964518807a8b543e9897e74767e666a693
10-K,2022-02-10,2021-12-31,0001501585-22-000007,us-gaap:OperatingIncomeLoss,OperatingIncomeLoss,799000000.0,i79f282f66c6141619c57e381e71ac053_D20200101-20201231,2020-01-01,2020-12-31,False,,0,https://www.sec.gov/Archives/edgar/data/1501585/000150158522000007/hii-20211231.htm,044bbc3f603b93031cf93d2d5b0c79964518807a8b543e9897e74767e666a693
10-K,2022-02-10,2021-12-31,0001501585-22-000007,us-gaap:OperatingIncomeLoss,OperatingIncomeLoss,799000000.0,i79f282f66c6141619c57e381e71ac053_D20200101-20201231,2020-01-01,2020-12-31,False,,0,https://www.sec.gov/Archives/edgar/data/1501585/000150158522000007/hii-20211231.htm,044bbc3f603b93031cf93d2d5b0c79964518807a8b543e9897e74767e666a693
10-K,2022-02-10,2021-12-31,0001501585-22-000007,us-gaap:OperatingIncomeLoss,OperatingIncomeLoss,736000000.0,i223d2f322ad64b12bc29e174f028c32a_D20190101-20191231,2019-01-01,2019-12-31,False,,0,https://www.sec.gov/Archives/edgar/data/1501585/000150158522000007/hii-20211231.htm,044bbc3f603b93031cf93d2d5b0c79964518807a8b543e9897e74767e666a693
10-K,2022-02-10,2021-12-31,0001501585-22-000007,us-gaap:OperatingIncomeLoss,OperatingIncomeLoss,736000000.0,i223d2f322ad64b12bc29e174f028c32a_D20190101-20191231,2019-01-01,2019-12-31,False,,0,https://www.sec.gov/Archives/edgar/data/1501585/000150158522000007/hii-20211231.htm,044bbc3f603b93031cf93d2d5b0c79964518807a8b543e9897e74767e666a693
10-K,2022-02-10,2021-12-31,0001501585-22-000007,us-gaap:IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,622000000.0,i5a6833ce3f464759971a364a661fd7b1_D20210101-20211231,2021-01-01,2021-12-31,False,,0,https://www.sec.gov/Archives/edgar/data/1501585/000150158522000007/hii-20211231.htm,044bbc3f603b93031cf93d2d5b0c79964518807a8b543e9897e74767e666a693
10-K,2022-02-10,2021-12-31,0001501585-22-000007,us-gaap:IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,622000000.0,i5a6833ce3f464759971a364a661fd7b1_D20210101-20211231,2021-01-01,2021-12-31,False,,0,https://www.sec.gov/Archives/edgar/data/1501585/000150158522000007/hii-20211231.htm,044bbc3f603b93031cf93d2d5b0c79964518807a8b543e9897e74767e666a693
10-K,2022-02-10,2021-12-31,0001501585-22-000007,us-gaap:IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,810000000.0,i79f282f66c6141619c57e381e71ac053_D20200101-20201231,2020-01-01,2020-12-31,False,,0,https://www.sec.gov/Archives/edgar/data/1501585/000150158522000007/hii-20211231.htm,044bbc3f603b93031cf93d2d5b0c79964518807a8b543e9897e74767e666a693
10-K,2022-02-10,2021-12-31,0001501585-22-000007,us-gaap:IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,810000000.0,i79f282f66c6141619c57e381e71ac053_D20200101-20201231,2020-01-01,2020-12-31,False,,0,https://www.sec.gov/Archives/edgar/data/1501585/000150158522000007/hii-20211231.htm,044bbc3f603b93031cf93d2d5b0c79964518807a8b543e9897e74767e666a693
10-K,2022-02-10,2021-12-31,0001501585-22-000007,us-gaap:IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,683000000.0,i223d2f322ad64b12bc29e174f028c32a_D20190101-20191231,2019-01-01,2019-12-31,False,,0,https://www.sec.gov/Archives/edgar/data/1501585/000150158522000007/hii-20211231.htm,044bbc3f603b93031cf93d2d5b0c79964518807a8b543e9897e74767e666a693
10-K,2022-02-10,2021-12-31,0001501585-22-000007,us-gaap:IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,683000000.0,i223d2f322ad64b12bc29e174f028c32a_D20190101-20191231,2019-01-01,2019-12-31,False,,0,https://www.sec.gov/Archives/edgar/data/1501585/000150158522000007/hii-20211231.htm,044bbc3f603b93031cf93d2d5b0c79964518807a8b543e9897e74767e666a693
10-K,2022-02-10,2021-12-31,0001501585-22-000007,us-gaap:IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefit,78000000.0,i5a6833ce3f464759971a364a661fd7b1_D20210101-20211231,2021-01-01,2021-12-31,False,,0,https://www.sec.gov/Archives/edgar/data/1501585/000150158522000007/hii-20211231.htm,044bbc3f603b93031cf93d2d5b0c79964518807a8b543e9897e74767e666a693
10-K,2022-02-10,2021-12-31,0001501585-22-000007,us-gaap:IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefit,114000000.0,i79f282f66c6141619c57e381e71ac053_D20200101-20201231,2020-01-01,2020-12-31,False,,0,https://www.sec.gov/Archives/edgar/data/1501585/000150158522000007/hii-20211231.htm,044bbc3f603b93031cf93d2d5b0c79964518807a8b543e9897e74767e666a693
10-K,2022-02-10,2021-12-31,0001501585-22-000007,us-gaap:IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefit,134000000.0,i223d2f322ad64b12bc29e174f028c32a_D20190101-20191231,2019-01-01,2019-12-31,False,,0,https://www.sec.gov/Archives/edgar/data/1501585/000150158522000007/hii-20211231.htm,044bbc3f603b93031cf93d2d5b0c79964518807a8b543e9897e74767e666a693
10-K,2022-02-10,2021-12-31,0001501585-22-000007,us-gaap:CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsAtCarryingValue,627000000.0,i484a7b82751e42f7a1e9bcceaa5f9d09_I20211231,,2021-12-31,True,,0,https://www.sec.gov/Archives/edgar/data/1501585/000150158522000007/hii-20211231.htm,044bbc3f603b93031cf93d2d5b0c79964518807a8b543e9897e74767e666a693
10-K,2022-02-10,2021-12-31,0001501585-22-000007,us-gaap:CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsAtCarryingValue,512000000.0,ida01a37696bc47c893870ac6f3092253_I20201231,,2020-12-31,True,,0,https://www.sec.gov/Archives/edgar/data/1501585/000150158522000007/hii-20211231.htm,044bbc3f603b93031cf93d2d5b0c79964518807a8b543e9897e74767e666a693
10-K,2022-02-10,2021-12-31,0001501585-22-000007,us-gaap:ContractWithCustomerAssetNet,ContractWithCustomerAssetNet,1310000000.0,i484a7b82751e42f7a1e9bcceaa5f9d09_I20211231,,2021-12-31,True,,0,https://www.sec.gov/Archives/edgar/data/1501585/000150158522000007/hii-20211231.htm,044bbc3f603b93031cf93d2d5b0c79964518807a8b543e9897e74767e666a693
10-K,2022-02-10,2021-12-31,0001501585-22-000007,us-gaap:ContractWithCustomerAssetNet,ContractWithCustomerAssetNet,1049000000.0,ida01a37696bc47c893870ac6f3092253_I20201231,,2020-12-31,True,,0,https://www.sec.gov/Archives/edgar/data/1501585/000150158522000007/hii-20211231.htm,044bbc3f603b93031cf93d2d5b0c79964518807a8b543e9897e74767e666a693
10-K,2022-02-10,2021-12-31,0001501585-22-000007,us-gaap:InventoryNetOfAllowancesCustomerAdvancesAndProgressBillings,InventoryNetOfAllowancesCustomerAdvancesAndProgressBillings,161000000.0,i484a7b82751e42f7a1e9bcceaa5f9d09_I20211231,,2021-12-31,True,,0,https://www.sec.gov/Archives/edgar/data/1501585/000150158522000007/hii-20211231.htm,044bbc3f603b93031cf93d2d5b0c79964518807a8b543e9897e74767e666a693
10-K,2022-02-10,2021-12-31,0001501585-22-000007,us-gaap:InventoryNetOfAllowancesCustomerAdvancesAndProgressBillings,InventoryNetOfAllowancesCustomerAdvancesAndProgressBillings,137000000.0,ida01a37696bc47c893870ac6f3092253_I20201231,,2020-12-31,True,,0,https://www.sec.gov/Archives/edgar/data/1501585/000150158522000007/hii-20211231.htm,044bbc3f603b93031cf93d2d5b0c79964518807a8b543e9897e74767e666a693
10-K,2022-02-10,2021-12-31,0001501585-22-000007,us-gaap:Goodwill,Goodwill,2628000000.0,i484a7b82751e42f7a1e9bcceaa5f9d09_I20211231,,2021-12-31,True,,0,https://www.sec.gov/Archives/edgar/data/1501585/000150158522000007/hii-20211231.htm,044bbc3f603b93031cf93d2d5b0c79964518807a8b543e9897e74767e666a693
10-K,2022-02-10,2021-12-31,0001501585-22-000007,us-gaap:Goodwill,Goodwill,1617000000.0,ida01a37696bc47c893870ac6f3092253_I20201231,,2020-12-31,True,,0,https://www.sec.gov/Archives/edgar/data/1501585/000150158522000007/hii-20211231.htm,044bbc3f603b93031cf93d2d5b0c79964518807a8b543e9897e74767e666a693
10-K,2022-02-10,2021-12-31,0001501585-22-000007,us-gaap:AccountsPayableCurrent,AccountsPayableCurrent,603000000.0,i484a7b82751e42f7a1e9bcceaa5f9d09_I20211231,,2021-12-31,True,,0,https://www.sec.gov/Archives/edgar/data/1501585/000150158522000007/hii-20211231.htm,044bbc3f603b93031cf93d2d5b0c79964518807a8b543e9897e74767e666a693
10-K,2022-02-10,2021-12-31,0001501585-22-000007,us-gaap:AccountsPayableCurrent,AccountsPayableCurrent,460000000.0,ida01a37696bc47c893870ac6f3092253_I20201231,,2020-12-31,True,,0,https://www.sec.gov/Archives/edgar/data/1501585/000150158522000007/hii-20211231.htm,044bbc3f603b93031cf93d2d5b0c79964518807a8b543e9897e74767e666a693
10-K,2022-02-10,2021-12-31,0001501585-22-000007,us-gaap:LongTermDebtNoncurrent,LongTermDebtNoncurrent,3298000000.0,i484a7b82751e42f7a1e9bcceaa5f9d09_I20211231,,2021-12-31,True,,0,https://www.sec.gov/Archives/edgar/data/1501585/000150158522000007/hii-20211231.htm,044bbc3f603b93031cf93d2d5b0c79964518807a8b543e9897e74767e666a693
10-K,2022-02-10,2021-12-31,0001501585-22-000007,us-gaap:LongTermDebtNoncurrent,LongTermDebtNoncurrent,1686000000.0,ida01a37696bc47c893870ac6f3092253_I20201231,,2020-12-31,True,,0,https://www.sec.gov/Archives/edgar/data/1501585/000150158522000007/hii-20211231.htm,044bbc3f603b93031cf93d2d5b0c79964518807a8b543e9897e74767e666a693
10-K,2022-02-10,2021-12-31,0001501585-22-000007,us-gaap:DefinedBenefitPensionPlanLiabilitiesNoncurrent,DefinedBenefitPensionPlanLiabilitiesNoncurrent,351000000.0,i484a7b82751e42f7a1e9bcceaa5f9d09_I20211231,,2021-12-31,True,,0,https://www.sec.gov/Archives/edgar/data/1501585/000150158522000007/hii-20211231.htm,044bbc3f603b93031cf93d2d5b0c79964518807a8b543e9897e74767e666a693
10-K,2022-02-10,2021-12-31,0001501585-22-000007,us-gaap:DefinedBenefitPensionPlanLiabilitiesNoncurrent,DefinedBenefitPensionPlanLiabilitiesNoncurrent,960000000.0,ida01a37696bc47c893870ac6f3092253_I20201231,,2020-12-31,True,,0,https://www.sec.gov/Archives/edgar/data/1501585/000150158522000007/hii-20211231.htm,044bbc3f603b93031cf93d2d5b0c79964518807a8b543e9897e74767e666a693
10-K,2022-02-10,2021-12-31,0001501585-22-000007,us-gaap:Depreciation,Depreciation,207000000.0,i5a6833ce3f464759971a364a661fd7b1_D20210101-20211231,2021-01-01,2021-12-31,False,,0,https://www.sec.gov/Archives/edgar/data/1501585/000150158522000007/hii-20211231.htm,044bbc3f603b93031cf93d2d5b0c79964518807a8b543e9897e74767e666a693
10-K,2022-02-10,2021-12-31,0001501585-22-000007,us-gaap:Depreciation,Depreciation,191000000.0,i79f282f66c6141619c57e381e71ac053_D20200101-20201231,2020-01-01,2020-12-31,False,,0,https://www.sec.gov/Archives/edgar/data/1501585/000150158522000007/hii-20211231.htm,044bbc3f603b93031cf93d2d5b0c79964518807a8b543e9897e74767e666a693
10-K,2022-02-10,2021-12-31,0001501585-22-000007,us-gaap:Depreciation,Depreciation,180000000.0,i223d2f322ad64b12bc29e174f028c32a_D20190101-20191231,2019-01-01,2019-12-31,False,,0,https://www.sec.gov/Archives/edgar/data/1501585/000150158522000007/hii-20211231.htm,044bbc3f603b93031cf93d2d5b0c79964518807a8b543e9897e74767e666a693
10-K,2022-02-10,2021-12-31,0001501585-22-000007,us-gaap:NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivities,760000000.0,i5a6833ce3f464759971a364a661fd7b1_D20210101-20211231,2021-01-01,2021-12-31,False,,0,https://www.sec.gov/Archives/edgar/data/1501585/000150158522000007/hii-20211231.htm,044bbc3f603b93031cf93d2d5b0c79964518807a8b543e9897e74767e666a693
10-K,2022-02-10,2021-12-31,0001501585-22-000007,us-gaap:NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivities,1093000000.0,i79f282f66c6141619c57e381e71ac053_D20200101-20201231,2020-01-01,2020-12-31,False,,0,https://www.sec.gov/Archives/edgar/data/1501585/000150158522000007/hii-20211231.htm,044bbc3f603b93031cf93d2d5b0c79964518807a8b543e9897e74767e666a693
10-K,2022-02-10,2021-12-31,0001501585-22-000007,us-gaap:NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivities,896000000.0,i223d2f322ad64b12bc29e174f028c32a_D20190101-20191231,2019-01-01,2019-12-31,False,,0,https://www.sec.gov/Archives/edgar/data/1501585/000150158522000007/hii-20211231.htm,044bbc3f603b93031cf93d2d5b0c79964518807a8b543e9897e74767e666a693
10-K,2022-02-10,2021-12-31,0001501585-22-000007,us-gaap:PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToAcquirePropertyPlantAndEquipment,331000000.0,i5a6833ce3f464759971a364a661fd7b1_D20210101-20211231,2021-01-01,2021-12-31,False,,0,https://www.sec.gov/Archives/edgar/data/1501585/000150158522000007/hii-20211231.htm,044bbc3f603b93031cf93d2d5b0c79964518807a8b543e9897e74767e666a693
10-K,2022-02-10,2021-12-31,0001501585-22-000007,us-gaap:PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToAcquirePropertyPlantAndEquipment,353000000.0,i79f282f66c6141619c57e381e71ac053_D20200101-20201231,2020-01-01,2020-12-31,False,,0,https://www.sec.gov/Archives/edgar/data/1501585/000150158522000007/hii-20211231.htm,044bbc3f603b93031cf93d2d5b0c79964518807a8b543e9897e74767e666a693
10-K,2022-02-10,2021-12-31,0001501585-22-000007,us-gaap:PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToAcquirePropertyPlantAndEquipment,530000000.0,i223d2f322ad64b12bc29e174f028c32a_D20190101-20191231,2019-01-01,2019-12-31,False,,0,https://www.sec.gov/Archives/edgar/data/1501585/000150158522000007/hii-20211231.htm,044bbc3f603b93031cf93d2d5b0c79964518807a8b543e9897e74767e666a693
10-K,2022-02-10,2021-12-31,0001501585-22-000007,us-gaap:PaymentsToAcquireBusinessesNetOfCashAcquired,PaymentsToAcquireBusinessesNetOfCashAcquired,1643000000.0,i5a6833ce3f464759971a364a661fd7b1_D20210101-20211231,2021-01-01,2021-12-31,False,,0,https://www.sec.gov/Archives/edgar/data/1501585/000150158522000007/hii-20211231.htm,044bbc3f603b93031cf93d2d5b0c79964518807a8b543e9897e74767e666a693
10-K,2022-02-10,2021-12-31,0001501585-22-000007,us-gaap:PaymentsToAcquireBusinessesNetOfCashAcquired,PaymentsToAcquireBusinessesNetOfCashAcquired,417000000.0,i79f282f66c6141619c57e381e71ac053_D20200101-20201231,2020-01-01,2020-12-31,False,,0,https://www.sec.gov/Archives/edgar/data/1501585/000150158522000007/hii-20211231.htm,044bbc3f603b93031cf93d2d5b0c79964518807a8b543e9897e74767e666a693
10-K,2022-02-10,2021-12-31,0001501585-22-000007,us-gaap:PaymentsToAcquireBusinessesNetOfCashAcquired,PaymentsToAcquireBusinessesNetOfCashAcquired,195000000.0,i223d2f322ad64b12bc29e174f028c32a_D20190101-20191231,2019-01-01,2019-12-31,False,,0,https://www.sec.gov/Archives/edgar/data/1501585/000150158522000007/hii-20211231.htm,044bbc3f603b93031cf93d2d5b0c79964518807a8b543e9897e74767e666a693
10-K,2022-02-10,2021-12-31,0001501585-22-000007,us-gaap:CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsAtCarryingValue,512000000.0,ida01a37696bc47c893870ac6f3092253_I20201231,,2020-12-31,True,,0,https://www.sec.gov/Archives/edgar/data/1501585/000150158522000007/hii-20211231.htm,044bbc3f603b93031cf93d2d5b0c79964518807a8b543e9897e74767e666a693
10-K,2022-02-10,2021-12-31,0001501585-22-000007,us-gaap:CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsAtCarryingValue,75000000.0,ia2415c341aab4ecdb8c6c15d436c5146_I20191231,,2019-12-31,True,,0,https://www.sec.gov/Archives/edgar/data/1501585/000150158522000007/hii-20211231.htm,044bbc3f603b93031cf93d2d5b0c79964518807a8b543e9897e74767e666a693
