experiment,ticker,scenario,scenario_weight,enterprise_value_usd,pv_explicit_fcff_usd,pv_terminal_value_usd,fair_value,market_price,weighted_ev,weighted_explicit,weighted_terminal,weighted_fair_value
TERMINAL_G_MINUS_100BP,EOG,BASE,0.6,110840039010.17044,24009923037.592133,86830115972.57831,200.43620083620087,153.0500030517578,66504023406.102264,14405953822.555279,52098069583.54698,120.26172050172052
TERMINAL_G_MINUS_100BP,EOG,BULL,0.2,238660390515.1293,32060518617.98365,206599871897.14566,440.41649536709815,153.0500030517578,47732078103.02586,6412103723.59673,41319974379.42914,88.08329907341964
TERMINAL_G_MINUS_100BP,EQT,BEAR,0.2,-33657923582.54004,-24798336140.909813,-8859587441.630226,-68.73471901895836,53.720001220703125,-6731584716.508008,-4959667228.181963,-1771917488.3260453,-13.746943803791673
TERMINAL_G_MINUS_100BP,EQT,BASE,0.6,21872812849.984596,9965789857.154947,11907022992.82965,20.046559351383415,53.720001220703125,13123687709.990757,5979473914.292968,7144213795.69779,12.027935610830049
TERMINAL_G_MINUS_100BP,EQT,BULL,0.2,84009538637.66927,12096856007.493465,71912682630.1758,119.3893432505528,53.720001220703125,16801907727.533854,2419371201.498693,14382536526.03516,23.87786865011056
TERMINAL_G_MINUS_100BP,FANG,BEAR,0.2,41220045130.44249,2202603217.8259134,39017441912.61658,75.8195412655609,210.72000122070312,8244009026.088498,440520643.5651827,7803488382.523315,15.163908253112181
TERMINAL_G_MINUS_100BP,FANG,BASE,0.6,141143695497.40622,14492360638.243536,126651334859.16267,431.02369063416944,210.72000122070312,84686217298.44373,8695416382.946121,75990800915.4976,258.61421438050166
TERMINAL_G_MINUS_100BP,FANG,BULL,0.2,245883593755.65726,21583539214.934834,224300054540.7224,803.3484238594568,210.72000122070312,49176718751.131454,4316707842.986967,44860010908.144485,160.66968477189138
TERMINAL_G_MINUS_100BP,MGY,BEAR,0.2,3237776168.104172,1237997866.6691675,1999778301.4350047,16.051580059248856,28.13999938964844,647555233.6208345,247599573.33383352,399955660.28700095,3.2103160118497716
TERMINAL_G_MINUS_100BP,MGY,BASE,0.6,7380194566.360482,1846366590.2461922,5533827976.11429,38.44933746377463,28.13999938964844,4428116739.816289,1107819954.1477153,3320296785.668574,23.06960247826478
TERMINAL_G_MINUS_100BP,MGY,BULL,0.2,16016689625.67184,2380749919.288163,13635939706.383678,85.14624312768976,28.13999938964844,3203337925.1343684,476149983.85763264,2727187941.276736,17.029248625537953
TERMINAL_G_MINUS_100BP,MTDR,BEAR,0.2,-393256128.21681994,328015697.6021661,-721271825.818986,-33.49969015274167,58.380001068115234,-78651225.643364,65603139.520433225,-144254365.16379723,-6.699938030548335
TERMINAL_G_MINUS_100BP,MTDR,BASE,0.6,24986422590.761765,4239033877.4654293,20747388713.296337,170.88137834953758,58.380001068115234,14991853554.457058,2543420326.4792576,12448433227.977802,102.52882700972255
TERMINAL_G_MINUS_100BP,MTDR,BULL,0.2,52394392476.05796,6159262638.605545,46235129837.452415,391.59615699826315,58.380001068115234,10478878495.211594,1231852527.7211092,9247025967.490484,78.31923139965264
TERMINAL_G_MINUS_100BP,NOG,BEAR,0.2,-2296436587.296702,577265803.8665848,-2873702391.1632867,-45.475683127937884,27.34000015258789,-459287317.4593404,115453160.77331696,-574740478.2326573,-9.095136625587577
TERMINAL_G_MINUS_100BP,NOG,BASE,0.6,8097888267.997738,1172484089.5153937,6925404178.482345,52.777597114624996,27.34000015258789,4858732960.798642,703490453.7092363,4155242507.0894065,31.666558268774995
TERMINAL_G_MINUS_100BP,NOG,BULL,0.2,25858952925.818356,3249827348.4762917,22609125577.342064,220.66564059272113,27.34000015258789,5171790585.1636715,649965469.6952584,4521825115.468413,44.13312811854423
TERMINAL_G_MINUS_100BP,OVV,BEAR,0.2,7147981485.734421,4513136117.808798,2634845367.9256234,2.7506417119143682,66.82,1429596297.1468842,902627223.5617596,526969073.58512473,0.5501283423828737
TERMINAL_G_MINUS_100BP,OVV,BASE,0.6,19103928591.546585,7221492481.083498,11882436110.463087,45.29567988115699,66.82,11462357154.92795,4332895488.650099,7129461666.277852,27.177407928694194
TERMINAL_G_MINUS_100BP,OVV,BULL,0.2,41429029959.11698,9257608748.146639,32171421210.970345,124.73918037588189,66.82,8285805991.823397,1851521749.6293278,6434284242.194069,24.94783607517638
TERMINAL_G_MINUS_100BP,PR,BEAR,0.2,-250724986.10191104,320347.4133589864,-251045333.51527002,-4.331024031223344,23.75,-50144997.22038221,64069.482671797276,-50209066.70305401,-0.8662048062446689
TERMINAL_G_MINUS_100BP,PR,BASE,0.6,25116616686.974846,2108649452.151832,23007967234.823013,25.96600389255592,23.75,15069970012.184908,1265189671.2910993,13804780340.893808,15.579602335533552
TERMINAL_G_MINUS_100BP,PR,BULL,0.2,51780590748.71338,4339280617.408138,47441310131.305244,57.811641370794575,23.75,10356118149.742676,867856123.4816277,9488262026.26105,11.562328274158915
TERMINAL_G_MINUS_100BP,RRC,BEAR,0.2,-10024639212.241814,-7294606535.136541,-2730032677.1052713,-46.02131679941862,41.060001373291016,-2004927842.4483628,-1458921307.0273085,-546006535.4210542,-9.204263359883724
TERMINAL_G_MINUS_100BP,RRC,BASE,0.6,10580100402.686308,3532930437.8444858,7047169964.841822,41.42687459561356,41.060001373291016,6348060241.611785,2119758262.7066913,4228301978.9050927,24.856124757368136
TERMINAL_G_MINUS_100BP,RRC,BULL,0.2,23279470012.7473,4557200737.744538,18722269275.00276,95.32403248312627,41.060001373291016,4655894002.54946,911440147.5489078,3744453855.0005527,19.064806496625256
TERMINAL_G_MINUS_100BP,SM,BEAR,0.2,4543949997.085377,576714178.9387689,3967235818.1466084,14.268023070896124,37.20000076293945,908789999.4170754,115342835.78775378,793447163.6293217,2.853604614179225
TERMINAL_G_MINUS_100BP,SM,BASE,0.6,24424486517.614006,3676554276.1962795,20747932241.417725,97.1904182188416,37.20000076293945,14654691910.568403,2205932565.7177677,12448759344.850634,58.314250931304954
TERMINAL_G_MINUS_100BP,SM,BULL,0.2,45368870415.57624,5771848632.685896,39597021782.89034,184.55015702285803,37.20000076293945,9073774083.115248,1154369726.5371792,7919404356.578069,36.910031404571605
TERMINAL_PRE_RECENT_WINDOW_MARGIN,AR,BEAR,0.2,1656921.9112616181,462150610.38746417,-460493688.47620255,-9.112269323412187,37.93999862670898,331384.3822523237,92430122.07749283,-92098737.69524051,-1.8224538646824375
TERMINAL_PRE_RECENT_WINDOW_MARGIN,AR,BASE,0.6,12676157811.917423,-570394764.1830441,13246552576.100468,31.794858608804088,37.93999862670898,7605694687.150454,-342236858.5098264,7947931545.66028,19.07691516528245
TERMINAL_PRE_RECENT_WINDOW_MARGIN,AR,BULL,0.2,32160970881.602745,5162611014.771986,26998359866.830757,94.68236383636099,37.93999862670898,6432194176.320549,1032522202.9543972,5399671973.366152,18.9364727672722
TERMINAL_PRE_RECENT_WINDOW_MARGIN,CNX,BEAR,0.2,-8713459001.187183,-7120596528.214897,-1592862472.9722853,-78.29200149662698,36.36000061035156,-1742691800.2374368,-1424119305.6429796,-318572494.5944571,-15.658400299325397
TERMINAL_PRE_RECENT_WINDOW_MARGIN,CNX,BASE,0.6,8588137791.234896,6054067981.255012,2534069809.9798846,44.00013185999541,36.36000061035156,5152882674.740937,3632440788.753007,1520441885.9879308,26.400079115997247
TERMINAL_PRE_RECENT_WINDOW_MARGIN,CNX,BULL,0.2,14797199231.075197,4560231578.17622,10236967652.898977,87.88737410303428,36.36000061035156,2959439846.2150397,912046315.635244,2047393530.5797956,17.577474820606856
TERMINAL_PRE_RECENT_WINDOW_MARGIN,COP,BEAR,0.2,87894167403.90703,19080078448.35764,68814088955.5494,58.696149692138334,134.8699951171875,17578833480.781406,3816015689.671528,13762817791.109879,11.739229938427668
TERMINAL_PRE_RECENT_WINDOW_MARGIN,COP,BASE,0.6,195618364492.36523,36434403303.29564,159183961189.06958,147.11831746896644,134.8699951171875,117371018695.41914,21860641981.977383,95510376713.44174,88.27099048137985
TERMINAL_PRE_RECENT_WINDOW_MARGIN,COP,BULL,0.2,392582609635.54126,50928801195.15828,341653808440.383,308.79049513008175,134.8699951171875,78516521927.10826,10185760239.031656,68330761688.0766,61.75809902601635
TERMINAL_PRE_RECENT_WINDOW_MARGIN,DVN,BEAR,0.2,22665974471.77619,6376965642.073253,16289008829.702938,25.817467769192454,49.09999847412109,4533194894.355239,1275393128.4146507,3257801765.940588,5.163493553838491
TERMINAL_PRE_RECENT_WINDOW_MARGIN,DVN,BASE,0.6,66721889885.122116,12289659428.755884,54432230456.366234,96.71530396704557,49.09999847412109,40033133931.073265,7373795657.2535305,32659338273.81974,58.02918238022734
TERMINAL_PRE_RECENT_WINDOW_MARGIN,DVN,BULL,0.2,124901116878.05411,17814035210.4055,107087081667.6486,190.34135319931463,49.09999847412109,24980223375.610825,3562807042.0811,21417416333.529724,38.068270639862924
TERMINAL_PRE_RECENT_WINDOW_MARGIN,EOG,BEAR,0.2,28212901803.119503,8366719777.931476,19846182025.188026,45.30531213399234,153.0500030517578,5642580360.623901,1673343955.5862951,3969236405.0376053,9.061062426798468
TERMINAL_PRE_RECENT_WINDOW_MARGIN,EOG,BASE,0.6,76291069674.76794,23595931988.42006,52695137686.34789,135.57116378044552,153.0500030517578,45774641804.86076,14157559193.052034,31617082611.808735,81.34269826826731
TERMINAL_PRE_RECENT_WINDOW_MARGIN,EOG,BULL,0.2,141931034791.6424,31689415529.909157,110241619261.73325,258.80895788973675,153.0500030517578,28386206958.32848,6337883105.981832,22048323852.34665,51.76179157794735
TERMINAL_PRE_RECENT_WINDOW_MARGIN,EQT,BEAR,0.2,-29109197398.656296,-23881245105.099346,-5227952293.55695,-61.46231905623586,53.720001220703125,-5821839479.731259,-4776249021.01987,-1045590458.71139,-12.292463811247174
TERMINAL_PRE_RECENT_WINDOW_MARGIN,EQT,BASE,0.6,-2046420214.7612915,9655706631.974384,-11702126846.735676,-18.194966433289885,53.720001220703125,-1227852128.8567748,5793423979.18463,-7021276108.041406,-10.91697985997393
TERMINAL_PRE_RECENT_WINDOW_MARGIN,EQT,BULL,0.2,-28363912340.02716,11759044119.17521,-40122956459.20237,-60.27077425589255,53.720001220703125,-5672782468.005432,2351808823.8350425,-8024591291.840474,-12.05415485117851
TERMINAL_PRE_RECENT_WINDOW_MARGIN,FANG,BEAR,0.2,40150810941.70343,1038370102.2088699,39112440839.49456,72.01867511333256,210.72000122070312,8030162188.340687,207674020.441774,7822488167.898912,14.403735022666513
TERMINAL_PRE_RECENT_WINDOW_MARGIN,FANG,BASE,0.6,166453901320.6653,13598137877.45031,152855763443.215,520.9952849141906,210.72000122070312,99872340792.39919,8158882726.470185,91713458065.929,312.59717094851436
TERMINAL_PRE_RECENT_WINDOW_MARGIN,FANG,BULL,0.2,319829817774.9749,20978696921.56315,298851120853.41174,1066.2091730949173,210.72000122070312,63965963554.99499,4195739384.3126297,59770224170.68235,213.2418346189835
TERMINAL_PRE_RECENT_WINDOW_MARGIN,MGY,BEAR,0.2,3395027897.6464705,1213741040.4540386,2181286857.192432,16.901828815196122,28.13999938964844,679005579.5292941,242748208.09080774,436257371.4384864,3.3803657630392245
TERMINAL_PRE_RECENT_WINDOW_MARGIN,MGY,BASE,0.6,8472454848.64063,1828355991.945104,6644098856.695526,44.35511000365314,28.13999938964844,5083472909.184378,1097013595.1670623,3986459314.0173154,26.613066002191882
TERMINAL_PRE_RECENT_WINDOW_MARGIN,MGY,BULL,0.2,18599489999.5779,2361844301.100089,16237645698.47781,99.11125840075272,28.13999938964844,3719897999.9155803,472368860.22001785,3247529139.6955624,19.822251680150544
TERMINAL_PRE_RECENT_WINDOW_MARGIN,MTDR,BEAR,0.2,-25418016.24988079,403166042.1211599,-428584058.3710407,-30.537511348506214,58.380001068115234,-5083603.249976158,80633208.42423199,-85716811.67420815,-6.107502269701243
TERMINAL_PRE_RECENT_WINDOW_MARGIN,MTDR,BASE,0.6,29449750085.92203,4156064549.530354,25293685536.391678,206.8242936494981,58.380001068115234,17669850051.55322,2493638729.718212,15176211321.835007,124.09457618969884
TERMINAL_PRE_RECENT_WINDOW_MARGIN,MTDR,BULL,0.2,59403936915.755226,6100394350.469731,53303542565.28549,448.04360844800294,58.380001068115234,11880787383.151047,1220078870.0939462,10660708513.057098,89.6087216896006
TERMINAL_PRE_RECENT_WINDOW_MARGIN,NOG,BEAR,0.2,-812486301.5861207,886565465.4738704,-1699051767.0599911,-31.448511058778728,27.34000015258789,-162497260.31722414,177313093.0947741,-339810353.4119983,-6.2897022117557455
TERMINAL_PRE_RECENT_WINDOW_MARGIN,NOG,BASE,0.6,9247813996.209562,1117696350.381044,8130117645.828519,63.64737234342018,27.34000015258789,5548688397.725738,670617810.2286264,4878070587.497111,38.18842340605211
TERMINAL_PRE_RECENT_WINDOW_MARGIN,NOG,BULL,0.2,24713973199.290207,3218776395.4276295,21495196803.86258,209.84261788477477,27.34000015258789,4942794639.858042,643755279.0855259,4299039360.772516,41.96852357695496
TERMINAL_PRE_RECENT_WINDOW_MARGIN,OVV,BEAR,0.2,6520652429.803373,4334551787.188931,2186100642.6144423,0.5183017397605411,66.82,1304130485.9606748,866910357.4377863,437220128.5228885,0.10366034795210821
TERMINAL_PRE_RECENT_WINDOW_MARGIN,OVV,BASE,0.6,17211197346.182888,7082263736.92314,10128933609.259748,38.5604273440351,66.82,10326718407.709732,4249358242.1538835,6077360165.555849,23.136256406421058
TERMINAL_PRE_RECENT_WINDOW_MARGIN,OVV,BULL,0.2,29979430447.02794,9154034350.062986,20825396096.964954,83.9959716653345,66.82,5995886089.405588,1830806870.0125973,4165079219.392991,16.7991943330669
TERMINAL_PRE_RECENT_WINDOW_MARGIN,PR,BEAR,0.2,-119519046.36390282,28226829.57493888,-147745875.9388417,-4.174320578759222,23.75,-23903809.272780567,5645365.914987776,-29549175.18776834,-0.8348641157518444
TERMINAL_PRE_RECENT_WINDOW_MARGIN,PR,BASE,0.6,24721055366.779766,1815350006.1518452,22905705360.627922,25.493572349749183,23.75,14832633220.06786,1089210003.691107,13743423216.376753,15.29614340984951
TERMINAL_PRE_RECENT_WINDOW_MARGIN,PR,BULL,0.2,45280786650.58884,4087788606.4368796,41192998044.151955,50.04871734044664,23.75,9056157330.117767,817557721.2873759,8238599608.830391,10.00974346808933
TERMINAL_PRE_RECENT_WINDOW_MARGIN,RRC,BEAR,0.2,-8595807853.67321,-6995288114.053935,-1600519739.6192756,-39.95724025924211,41.060001373291016,-1719161570.734642,-1399057622.8107872,-320103947.9238551,-7.9914480518484226
TERMINAL_PRE_RECENT_WINDOW_MARGIN,RRC,BASE,0.6,11187414103.365051,3451033154.388961,7736380948.9760895,44.00436335433114,41.060001373291016,6712448462.019031,2070619892.6333764,4641828569.3856535,26.402618012598683
TERMINAL_PRE_RECENT_WINDOW_MARGIN,RRC,BULL,0.2,20449141667.203728,4501316508.271591,15947825158.932138,83.31188869983089,41.060001373291016,4089828333.440746,900263301.6543183,3189565031.786428,16.66237773996618
TERMINAL_PRE_RECENT_WINDOW_MARGIN,SM,BEAR,0.2,4613247155.810712,485584919.9923187,4127662235.818393,14.557063880862119,37.20000076293945,922649431.1621424,97116983.99846375,825532447.1636786,2.911412776172424
TERMINAL_PRE_RECENT_WINDOW_MARGIN,SM,BASE,0.6,26706254497.855213,3577064660.75684,23129189837.098373,106.70775020322306,37.20000076293945,16023752698.713127,2146238796.454104,13877513902.259024,64.02465012193383
TERMINAL_PRE_RECENT_WINDOW_MARGIN,SM,BULL,0.2,44745424307.846176,5704619461.947395,39040804845.89878,181.94974206699112,37.20000076293945,8949084861.569235,1140923892.3894792,7808160969.179756,36.38994841339822
TERMINAL_ROIC_FADE_TO_WACC_PLUS_200BP,AR,BEAR,0.2,1656921.9112616181,462150610.38746417,-460493688.47620255,-9.112269323412187,37.93999862670898,331384.3822523237,92430122.07749283,-92098737.69524051,-1.8224538646824375
TERMINAL_ROIC_FADE_TO_WACC_PLUS_200BP,AR,BASE,0.6,18264349013.487007,-570394764.1830441,18834743777.67005,49.83082344687837,37.93999862670898,10958609408.092203,-342236858.5098264,11300846266.60203,29.89849406812702
TERMINAL_ROIC_FADE_TO_WACC_PLUS_200BP,AR,BULL,0.2,56278108754.71334,5162611014.771986,51115497739.94135,172.5207618053207,37.93999862670898,11255621750.942669,1032522202.9543972,10223099547.988272,34.504152361064136
TERMINAL_ROIC_FADE_TO_WACC_PLUS_200BP,CNX,BEAR,0.2,-8713459001.187183,-7120596528.214897,-1592862472.9722853,-78.29200149662698,36.36000061035156,-1742691800.2374368,-1424119305.6429796,-318572494.5944571,-15.658400299325397
TERMINAL_ROIC_FADE_TO_WACC_PLUS_200BP,CNX,BASE,0.6,13194210568.809788,6054067981.255012,7140142587.554777,76.55703820358853,36.36000061035156,7916526341.285872,3632440788.753007,4284085552.532866,45.93422292215312
TERMINAL_ROIC_FADE_TO_WACC_PLUS_200BP,CNX,BULL,0.2,33098363667.81788,4560231578.17622,28538132089.64166,217.24470850004616,36.36000061035156,6619672733.563576,912046315.635244,5707626417.928332,43.448941700009236
TERMINAL_ROIC_FADE_TO_WACC_PLUS_200BP,COP,BEAR,0.2,87894167403.90703,19080078448.35764,68814088955.5494,58.696149692138334,134.8699951171875,17578833480.781406,3816015689.671528,13762817791.109879,11.739229938427668
TERMINAL_ROIC_FADE_TO_WACC_PLUS_200BP,COP,BASE,0.6,214648973430.2127,36434403303.29564,178214570126.91708,162.7390205410513,134.8699951171875,128789384058.12762,21860641981.977383,106928742076.15025,97.64341232463077
TERMINAL_ROIC_FADE_TO_WACC_PLUS_200BP,COP,BULL,0.2,479896951973.4244,50928801195.15828,428968150778.2661,380.4598473851184,134.8699951171875,95979390394.68488,10185760239.031656,85793630155.65323,76.09196947702368
TERMINAL_ROIC_FADE_TO_WACC_PLUS_200BP,DVN,BEAR,0.2,22665974471.77619,6376965642.073253,16289008829.702938,25.817467769192454,49.09999847412109,4533194894.355239,1275393128.4146507,3257801765.940588,5.163493553838491
TERMINAL_ROIC_FADE_TO_WACC_PLUS_200BP,DVN,BASE,0.6,65401514558.14409,12289659428.755884,53111855129.38821,94.59046436778901,49.09999847412109,39240908734.88645,7373795657.2535305,31867113077.632923,56.754278620673404
TERMINAL_ROIC_FADE_TO_WACC_PLUS_200BP,DVN,BULL,0.2,134923535453.5349,17814035210.4055,117109500243.1294,206.470124643603,49.09999847412109,26984707090.70698,3562807042.0811,23421900048.62588,41.2940249287206
TERMINAL_ROIC_FADE_TO_WACC_PLUS_200BP,EOG,BEAR,0.2,28212901803.119503,8366719777.931476,19846182025.188026,45.30531213399234,153.0500030517578,5642580360.623901,1673343955.5862951,3969236405.0376053,9.061062426798468
TERMINAL_ROIC_FADE_TO_WACC_PLUS_200BP,EOG,BASE,0.6,111858369440.28508,23595931988.42006,88262437451.86502,202.34809697536306,153.0500030517578,67115021664.17104,14157559193.052034,52957462471.11901,121.40885818521784
TERMINAL_ROIC_FADE_TO_WACC_PLUS_200BP,EOG,BULL,0.2,231225346371.04337,31689415529.909157,199535930841.13422,426.45734048651764,153.0500030517578,46245069274.20868,6337883105.981832,39907186168.226845,85.29146809730354
TERMINAL_ROIC_FADE_TO_WACC_PLUS_200BP,EQT,BEAR,0.2,-29109197398.656296,-23881245105.099346,-5227952293.55695,-61.46231905623586,53.720001220703125,-5821839479.731259,-4776249021.01987,-1045590458.71139,-12.292463811247174
TERMINAL_ROIC_FADE_TO_WACC_PLUS_200BP,EQT,BASE,0.6,21628993237.810226,9655706631.974384,11973286605.83584,19.65674610107826,53.720001220703125,12977395942.686136,5793423979.18463,7183971963.501504,11.794047660646955
TERMINAL_ROIC_FADE_TO_WACC_PLUS_200BP,EQT,BULL,0.2,83661978181.10217,11759044119.17521,71902934061.92696,118.83367149780196,53.720001220703125,16732395636.220436,2351808823.8350425,14380586812.385391,23.766734299560394
TERMINAL_ROIC_FADE_TO_WACC_PLUS_200BP,FANG,BEAR,0.2,40150810941.70343,1038370102.2088699,39112440839.49456,72.01867511333256,210.72000122070312,8030162188.340687,207674020.441774,7822488167.898912,14.403735022666513
TERMINAL_ROIC_FADE_TO_WACC_PLUS_200BP,FANG,BASE,0.6,145105478261.612,13598137877.45031,131507340384.1617,445.1068598496146,210.72000122070312,87063286956.9672,8158882726.470185,78904404230.49701,267.06411590976876
TERMINAL_ROIC_FADE_TO_WACC_PLUS_200BP,FANG,BULL,0.2,244937933812.31897,20978696921.56315,223959236890.75583,799.9868339402349,210.72000122070312,48987586762.4638,4195739384.3126297,44791847378.15117,159.99736678804697
TERMINAL_ROIC_FADE_TO_WACC_PLUS_200BP,MGY,BEAR,0.2,3340506706.296587,1213741040.4540386,2126765665.8425486,16.60703666726282,28.13999938964844,668101341.2593174,242748208.09080774,425353133.1685097,3.321407333452564
TERMINAL_ROIC_FADE_TO_WACC_PLUS_200BP,MGY,BASE,0.6,7395454998.343807,1828355991.945104,5567099006.398704,38.53184951847067,28.13999938964844,4437272999.006284,1097013595.1670623,3340259403.839222,23.1191097110824
TERMINAL_ROIC_FADE_TO_WACC_PLUS_200BP,MGY,BULL,0.2,15409041970.303818,2361844301.100089,13047197669.203728,81.86073609679912,28.13999938964844,3081808394.060764,472368860.22001785,2609439533.840746,16.372147219359825
TERMINAL_ROIC_FADE_TO_WACC_PLUS_200BP,MTDR,BEAR,0.2,-25418016.24988079,403166042.1211599,-428584058.3710407,-30.537511348506214,58.380001068115234,-5083603.249976158,80633208.42423199,-85716811.67420815,-6.107502269701243
TERMINAL_ROIC_FADE_TO_WACC_PLUS_200BP,MTDR,BASE,0.6,25168876342.79056,4156064549.530354,21012811793.26021,172.35066774460037,58.380001068115234,15101325805.674337,2493638729.718212,12607687075.956125,103.41040064676022
TERMINAL_ROIC_FADE_TO_WACC_PLUS_200BP,MTDR,BULL,0.2,50723957901.03812,6100394350.469731,44623563550.56838,378.1442450538299,58.380001068115234,10144791580.207624,1220078870.0939462,8924712710.113676,75.62884901076598
TERMINAL_ROIC_FADE_TO_WACC_PLUS_200BP,NOG,BEAR,0.2,-812486301.5861207,886565465.4738704,-1699051767.0599911,-31.448511058778728,27.34000015258789,-162497260.31722414,177313093.0947741,-339810353.4119983,-6.2897022117557455
TERMINAL_ROIC_FADE_TO_WACC_PLUS_200BP,NOG,BASE,0.6,8284792019.677525,1117696350.381044,7167095669.296481,54.54432145197593,27.34000015258789,4970875211.806515,670617810.2286264,4300257401.5778885,32.72659287118556
TERMINAL_ROIC_FADE_TO_WACC_PLUS_200BP,NOG,BULL,0.2,24918215283.695343,3218776395.4276295,21699438888.267715,211.77323435441122,27.34000015258789,4983643056.739069,643755279.0855259,4339887777.653543,42.35464687088225
TERMINAL_ROIC_FADE_TO_WACC_PLUS_200BP,OVV,BEAR,0.2,6520652429.803373,4334551787.188931,2186100642.6144423,0.5183017397605411,66.82,1304130485.9606748,866910357.4377863,437220128.5228885,0.10366034795210821
TERMINAL_ROIC_FADE_TO_WACC_PLUS_200BP,OVV,BASE,0.6,19533270197.04709,7082263736.92314,12451006460.123947,46.82348481639153,66.82,11719962118.228252,4249358242.1538835,7470603876.0743685,28.094090889834916
TERMINAL_ROIC_FADE_TO_WACC_PLUS_200BP,OVV,BULL,0.2,40342258302.58062,9154034350.062986,31188223952.51763,120.87192157995484,66.82,8068451660.516125,1830806870.0125973,6237644790.503527,24.17438431599097
TERMINAL_ROIC_FADE_TO_WACC_PLUS_200BP,PR,BEAR,0.2,-119519046.36390282,28226829.57493888,-147745875.9388417,-4.174320578759222,23.75,-23903809.272780567,5645365.914987776,-29549175.18776834,-0.8348641157518444
TERMINAL_ROIC_FADE_TO_WACC_PLUS_200BP,PR,BASE,0.6,26206996887.993076,1815350006.1518452,24391646881.841232,27.26827985917196,23.75,15724198132.795845,1089210003.691107,14634988129.104738,16.360967915503178
TERMINAL_ROIC_FADE_TO_WACC_PLUS_200BP,PR,BULL,0.2,51600924277.94959,4087788606.4368796,47513135671.51271,57.59705995537277,23.75,10320184855.58992,817557721.2873759,9502627134.302542,11.519411991074556
TERMINAL_ROIC_FADE_TO_WACC_PLUS_200BP,RRC,BEAR,0.2,-8595807853.67321,-6995288114.053935,-1600519739.6192756,-39.95724025924211,41.060001373291016,-1719161570.734642,-1399057622.8107872,-320103947.9238551,-7.9914480518484226
TERMINAL_ROIC_FADE_TO_WACC_PLUS_200BP,RRC,BASE,0.6,10896494398.869232,3451033154.388961,7445461244.480271,42.7696764582684,41.060001373291016,6537896639.321539,2070619892.6333764,4467276746.688163,25.66180587496104
TERMINAL_ROIC_FADE_TO_WACC_PLUS_200BP,RRC,BULL,0.2,22742321908.067245,4501316508.271591,18241005399.795654,93.04433222273043,41.060001373291016,4548464381.613449,900263301.6543183,3648201079.9591312,18.608866444546088
TERMINAL_ROIC_FADE_TO_WACC_PLUS_200BP,SM,BEAR,0.2,4613247155.810712,485584919.9923187,4127662235.818393,14.557063880862119,37.20000076293945,922649431.1621424,97116983.99846375,825532447.1636786,2.911412776172424
TERMINAL_ROIC_FADE_TO_WACC_PLUS_200BP,SM,BASE,0.6,24580379804.508015,3577064660.75684,21003315143.751175,97.84065442968975,37.20000076293945,14748227882.70481,2146238796.454104,12601989086.250704,58.70439265781385
TERMINAL_ROIC_FADE_TO_WACC_PLUS_200BP,SM,BULL,0.2,43746295848.38073,5704619461.947395,38041676386.433334,177.7823432227094,37.20000076293945,8749259169.676146,1140923892.3894792,7608335277.286667,35.55646864454188
COMBINED_LONG_RUN_NORMALIZATION,AR,BEAR,0.2,-276173085.8170021,377971309.824264,-654144395.6412661,-10.008969538133083,37.93999862670898,-55234617.16340043,75594261.9648528,-130828879.12825322,-2.0017939076266167
COMBINED_LONG_RUN_NORMALIZATION,AR,BASE,0.6,9147877424.64404,-376127188.22681355,9524004612.870853,20.40728457843517,37.93999862670898,5488726454.786424,-225676312.93608811,5714402767.722512,12.244370747061103
COMBINED_LONG_RUN_NORMALIZATION,AR,BULL,0.2,15169027689.040787,2050015163.010704,13119012526.030083,39.84063081449795,37.93999862670898,3033805537.8081574,410003032.60214084,2623802505.2060165,7.9681261628995905
COMBINED_LONG_RUN_NORMALIZATION,CNX,BEAR,0.2,-9548652783.454914,-7259533289.010504,-2289119494.444411,-84.19536582912849,36.36000061035156,-1909730556.6909828,-1451906657.802101,-457823898.88888216,-16.8390731658257
COMBINED_LONG_RUN_NORMALIZATION,CNX,BASE,0.6,5067283573.213398,2933776415.3938723,2133507157.819526,19.11382924149387,36.36000061035156,3040370143.9280386,1760265849.2363234,1280104294.6917155,11.468297544896322
COMBINED_LONG_RUN_NORMALIZATION,CNX,BULL,0.2,6728785688.409897,1442750161.1150825,5286035527.294814,30.857753266640206,36.36000061035156,1345757137.6819794,288550032.2230165,1057207105.4589629,6.171550653328041
COMBINED_LONG_RUN_NORMALIZATION,COP,BEAR,0.2,74866762736.12732,19739473402.97238,55127289333.154945,48.00299632117235,134.8699951171875,14973352547.225464,3947894680.5944767,11025457866.63099,9.60059926423447
COMBINED_LONG_RUN_NORMALIZATION,COP,BASE,0.6,131017671339.14096,28734230295.39844,102283441043.74252,94.09278111891834,134.8699951171875,78610602803.48457,17240538177.239063,61370064626.245514,56.455668671351
COMBINED_LONG_RUN_NORMALIZATION,COP,BULL,0.2,199805007176.354,30104014078.230026,169700993098.124,150.55479721846322,134.8699951171875,39961001435.270805,6020802815.646006,33940198619.6248,30.110959443692646
COMBINED_LONG_RUN_NORMALIZATION,DVN,BEAR,0.2,19837875770.60406,6555511707.341549,13282364063.262512,21.266295092700453,49.09999847412109,3967575154.1208124,1311102341.4683099,2656472812.6525025,4.253259018540091
