ticker,subindustry,scenario,forecast_year,revenue_usd,growth_pct,operating_margin_pct,ebit_usd,nopat_usd,forecast_normalized_roic_pct,reinvestment_rate_pct,reinvestment_usd,fcff_usd,fundamental_growth_reconstructed_pct,reinvestment_plausibility_status,wacc_pct,discount_factor,pv_fcff_usd,terminal_reinvestment_rate_pct,terminal_fcff_usd,terminal_value_usd,pv_terminal_value_usd
PR,ep,BASE,5,7623227157.88087,2.0,34.32143729725966,2616401129.019753,2064040677.768025,11.228157047153477,17.812362185538124,367654401.1808765,1696386276.5871484,2.0,WITHIN_REFERENCE_RANGE,6.800062718082775,1.3894967607021134,1220863786.490559,17.812362185538124,1730314002.1188912,36047737368.10688,25943016484.537857
PR,ep,BULL,1,6092287200.0,20.0,44.06691845189414,2684683232.279185,2117907432.803338,17.443005611687653,114.65913871287779,2428374421.1883283,-310466988.3849902,20.000000000000004,WITHIN_REFERENCE_RANGE,5.800062718082775,1.0580006271808278,-293446885.01014173,,,,
PR,ep,BULL,2,7044207075.0,15.625,44.06691845189414,3104164987.322808,2448830469.17886,17.443005611687653,89.57745211943576,2193599941.0148478,255230528.16401243,15.625,WITHIN_REFERENCE_RANGE,5.800062718082775,1.119365327115025,228013609.1242222,,,,
PR,ep,BULL,3,7836680370.9375,11.25,44.06691845189414,3453383548.3966236,2724323896.9614816,17.443005611687653,64.49576552599375,1757073552.7528925,967250344.2085891,11.25,WITHIN_REFERENCE_RANGE,5.800062718082775,1.1842892181321687,816734906.8111184,,,,
PR,ep,BULL,4,8375452146.439454,6.875,44.06691845189414,3690803667.3488917,2911621164.8775835,17.443005611687653,39.41407893255173,1147588664.141733,1764032500.7358506,6.875,WITHIN_REFERENCE_RANGE,5.800062718082775,1.2529787355473267,1407871060.1303902,,,,
PR,ep,BULL,5,8584838450.10044,2.5,44.06691845189414,3783073759.0326138,2984411693.999523,17.443005611687653,14.332392339109724,427737592.9982824,2556674101.0012407,2.5000000000000004,WITHIN_REFERENCE_RANGE,5.800062718082775,1.3256522880533121,1928615915.3812904,14.332392339109724,2620590953.526272,79410337844.99547,59902840707.65465
PSX,refining,BEAR,1,136557419159.94118,1.5402489180592556,2.3102640020013188,3154836896.914173,2657343386.246938,5.579419815803645,27.60589754684739,733583492.675255,1923759893.5716834,1.5402489180592556,WITHIN_REFERENCE_RANGE,8.456782761754535,1.0845678276175454,1773757108.2092478,,,,
PSX,refining,BEAR,2,138476305836.1965,1.4051866885444417,2.3102640020013188,3199168245.034899,2694684021.779396,5.579419815803645,25.18517578770943,678660907.8084592,2016023113.9709368,1.4051866885444417,WITHIN_REFERENCE_RANGE,8.456782761754535,1.1762873727030418,1713886555.9172244,,,,
PSX,refining,BEAR,3,140235127266.5827,1.2701244590296277,2.3102640020013188,3239801663.400596,2728909862.6335793,5.579419815803645,22.76445402857147,621221431.160374,2107688431.473205,1.270124459029628,WITHIN_REFERENCE_RANGE,8.456782761754535,1.275763440466488,1652099726.8133976,,,,
PSX,refining,BEAR,4,141826883228.6977,1.1350622295148138,2.3102640020013188,3276575428.393049,2759884687.7618375,5.579419815803645,20.343732269433513,561463551.8233593,2198421135.9384785,1.1350622295148138,WITHIN_REFERENCE_RANGE,8.456782761754535,1.3836519831806247,1588854106.8578024,,,,
PSX,refining,BEAR,5,143245152060.98468,1.0,2.3102640020013188,3309341182.6769795,2787483534.639456,5.579419815803645,17.923010510295555,499600966.8861877,2287882567.7532682,1.0000000000000002,WITHIN_REFERENCE_RANGE,8.456782761754535,1.5006644255769186,1524579731.9901881,17.923010510295555,2310761393.430801,30988718154.464413,20649998511.526684
PSX,refining,BASE,1,138366114152.3306,2.8851435482731187,4.823112967044334,6673553993.676422,5621185863.904371,11.387449375081452,25.336170139965887,1424193214.3625226,4196992649.5418487,2.8851435482731187,WITHIN_REFERENCE_RANGE,6.9567827617545355,1.0695678276175453,3924007941.4978476,,,,
PSX,refining,BASE,2,142051990484.6889,2.663857661204839,4.823112967044334,6851327973.011614,5770926254.190552,11.387449375081452,23.39292648829699,1349988536.3366268,4420937717.853925,2.6638576612048386,WITHIN_REFERENCE_RANGE,6.9567827617545355,1.1439753378745152,3864539358.0494003,,,,
PSX,refining,BASE,3,145521712308.86707,2.4425717741365593,4.823112967044334,7018676576.233917,5911885269.981646,11.387449375081452,21.449682836628092,1268080640.0763974,4643804629.905249,2.442571774136559,WITHIN_REFERENCE_RANGE,6.9567827617545355,1.2235592169784926,3795324791.3679657,,,,
PSX,refining,BASE,4,148754165567.00403,2.2212858870682797,4.823112967044334,7174581448.480768,6043205143.143416,11.387449375081452,19.5064391849592,1178814136.069597,4864391007.073819,2.2212858870682797,WITHIN_REFERENCE_RANGE,6.9567827617545355,1.3086795736651111,3717022184.009887,,,,
PSX,refining,BASE,5,151729248878.34412,2.0,4.823112967044334,7318073077.450384,6164069246.006285,11.387449375081452,17.5631955332903,1082607534.483497,5081461711.522788,2.0,WITHIN_REFERENCE_RANGE,6.9567827617545355,1.3997215686524482,3630337508.062304,17.5631955332903,5183090945.753244,104565626433.03342,74704590380.57242
PSX,refining,BULL,1,154273005399.55615,14.713059649001494,8.059138166509618,12433074658.777073,10472474424.123766,22.154731331337786,66.41046297948071,6954818750.468299,3517655673.655467,14.713059649001496,WITHIN_REFERENCE_RANGE,5.9567827617545355,1.0595678276175453,3319896642.7330756,,,,
PSX,refining,BULL,2,172260921163.36136,11.65979473675112,8.059138166509618,13882745643.457497,11693543445.835354,22.154731331337786,52.62891507178146,6154185048.990555,5539358396.844799,11.65979473675112,WITHIN_REFERENCE_RANGE,5.9567827617545355,1.1226839813221643,4934031739.119675,,,,
PSX,refining,BULL,3,187086608719.24576,8.606529824500747,8.059138166509618,15077568287.721245,12699951750.042126,22.154731331337786,38.8473671640822,4933596886.000148,7766354864.041978,8.606529824500747,WITHIN_REFERENCE_RANGE,5.9567827617545355,1.1895598271905423,6528763569.953655,,,,
PSX,refining,BULL,4,197476023716.77078,5.553264912250373,8.059138166509618,15914865597.063858,13405213714.449942,22.154731331337786,25.065819256382948,3360126640.5958815,10045087073.854061,5.553264912250373,WITHIN_REFERENCE_RANGE,5.9567827617545355,1.2604193219173856,7969639071.045967,,,,
PSX,refining,BULL,5,202412924309.69003,2.5,8.059138166509618,16312737236.990454,13740344057.31119,22.154731331337786,11.284271348683697,1550497707.6697297,12189846349.64146,2.5,WITHIN_REFERENCE_RANGE,5.9567827617545355,1.3354997628111838,9127554110.51682,11.284271348683697,12494592508.382494,361451481609.4692,270648854963.94662
RRC,ep,BEAR,1,2778749343.3133707,-13.4161772329324,-20.0,-555749868.6626741,-438314685.83558846,2.0,-670.80886164662,2940253754.4836698,-3378568440.319258,-13.4161772329324,OUTSIDE_REFERENCE_RANGE_NOT_CLIPPED,8.61335421238221,1.086133542123822,-3110638157.5444365,,,,
RRC,ep,BEAR,2,2506094764.103254,-9.8121329246993,-20.0,-501218952.8206508,-395306666.2329225,2.0,-490.606646234965,1939400777.548588,-2334707443.7815104,-9.8121329246993,OUTSIDE_REFERENCE_RANGE_NOT_CLIPPED,8.61335421238221,1.1796860713264403,-1979092150.4704745,,,,
RRC,ep,BEAR,3,2350514180.3351045,-6.2080886164662,-20.0,-470102836.0670209,-370765678.08638436,2.0,-310.40443082331,1150873092.752227,-1521638770.8386114,-6.2080886164662,OUTSIDE_REFERENCE_RANGE_NOT_CLIPPED,8.61335421238221,1.2812966112439226,-1187577300.5919037,,,,
RRC,ep,BEAR,4,2289305749.6078763,-2.6040443082331,-20.0,-457861149.92157525,-361110775.54929405,2.0,-130.202215411655,470174229.85538983,-831285005.4046838,-2.6040443082331,OUTSIDE_REFERENCE_RANGE_NOT_CLIPPED,8.61335421238221,1.3916592268816113,-597333736.1240386,,,,
RRC,ep,BEAR,5,2312198807.1039553,1.0,-20.0,-462439761.42079103,-364721883.304787,2.0,50.0,-182360941.6523935,-182360941.6523935,1.0,WITHIN_REFERENCE_RANGE,8.61335421238221,1.5115277655222243,-120646769.32308207,50.0,-184184551.06891745,-2419230025.700936,-1600519739.6192756
RRC,ep,BASE,1,2986488513.212891,-6.943174724937089,30.268185113006247,903955871.5579458,712941479.958586,11.729776689472088,-59.19272726793552,-422009505.81186897,1134950985.770455,-6.943174724937088,OUTSIDE_REFERENCE_RANGE_NOT_CLIPPED,7.113354212382211,1.0711335421238222,1059579353.2150033,,,,
RRC,ep,BASE,2,2845903119.0695453,-4.707381043702817,30.268185113006247,861403224.2167885,679380607.8783212,11.729776689472088,-40.13188970535021,-272648276.23326564,952028884.1115868,-4.707381043702817,WITHIN_REFERENCE_RANGE,7.113354212382211,1.1473270650627259,829779853.6283445,,,,
RRC,ep,BASE,3,2775564137.2305245,-2.4715873624685445,30.268185113006247,840112890.98715,662589122.6309386,11.729776689472088,-21.071052142764888,-139614499.52185348,802203622.1527921,-2.4715873624685445,WITHIN_REFERENCE_RANGE,7.113354212382211,1.2289405031751666,652760341.1883401,,,,
RRC,ep,BASE,4,2769019532.3763304,-0.23579368123427225,30.268185113006247,838131957.8749677,661026779.3472294,11.729776689472088,-2.0102145801795688,-13288056.69732943,674314836.0445588,-0.23579368123427227,WITHIN_REFERENCE_RANGE,7.113354212382211,1.3163593942254486,512257396.4242709,,,,
RRC,ep,BASE,5,2824399923.023857,2.0,30.268185113006247,854894597.032467,674247314.934174,11.729776689472088,17.05062298240575,114963367.63841994,559283947.295754,2.0,WITHIN_REFERENCE_RANGE,7.113354212382211,1.4099967006446734,396656209.9330021,17.05062298240575,570469626.2416692,11156466040.63243,7912405777.638707
RRC,ep,BULL,1,3282666547.620064,2.2855189319117937,43.89335068733031,1440872339.6425533,1136402440.182947,24.303680847870822,9.404003229872982,106867322.17915972,1029535118.0037872,2.2855189319117937,WITHIN_REFERENCE_RANGE,6.113354212382211,1.0611335421238222,970222009.8925608,,,,
RRC,ep,BULL,2,3359452687.6057334,2.3391391989338453,43.89335068733031,1474576349.345728,1162984475.1189075,24.303680847870822,9.624629345553517,111932945.07652591,1051051530.0423815,2.339139198933845,WITHIN_REFERENCE_RANGE,6.113354212382211,1.1260043942202496,933434661.0345403,,,,
RRC,ep,BULL,3,3439836309.7927294,2.392759465955897,43.89335068733031,1509859414.5274444,1190811896.2349122,24.303680847870822,9.845255461234053,117238473.24709249,1073573422.9878197,2.392759465955897,WITHIN_REFERENCE_RANGE,6.113354212382211,1.194841031285922,898507328.48738,,,,
RRC,ep,BULL,4,3523987768.123115,2.4463797329779484,43.89335068733031,1546796309.2409034,1219943677.1222935,24.303680847870822,10.065881576914588,122798085.84418733,1097145591.2781062,2.446379732977948,WITHIN_REFERENCE_RANGE,6.113354212382211,1.267885895803311,865334644.7891301,,,,
RRC,ep,BULL,5,3612087462.326193,2.5,43.89335068733031,1585466216.971926,1250442269.050351,24.303680847870822,10.286507692595125,128626840.19732536,1121815428.8530254,2.5000000000000004,WITHIN_REFERENCE_RANGE,6.113354212382211,1.3453962516226026,833817864.0679803,10.286507692595125,1149860814.574351,31822532389.269176,23652906978.810078
SLB,services,BEAR,1,38232859756.498764,6.3826476988752106,13.018897701148012,4977496899.921961,3962212490.41905,10.696869761274968,59.66836879684004,2364187561.2976995,1598024929.1213508,6.3826476988752106,WITHIN_REFERENCE_RANGE,8.710396704517155,1.0871039670451716,1469983531.9936323,,,,
SLB,services,BEAR,2,40158643463.48678,5.036985774156408,13.018897701148012,5228212710.680106,4161788569.903306,10.696869761274968,47.0884089137124,1959720019.920212,2202068549.983094,5.036985774156409,WITHIN_REFERENCE_RANGE,8.710396704517155,1.1817950351653497,1863325267.4606082,,,,
SLB,services,BEAR,3,41641029047.26508,3.6913238494376053,13.018897701148012,5421202973.36877,4315413663.947315,10.696869761274968,34.50844903058476,1489182324.6821494,2826231339.265166,3.6913238494376053,WITHIN_REFERENCE_RANGE,8.710396704517155,1.2847340709625397,2199857077.930311,,,,
SLB,services,BEAR,4,42617786810.68788,2.3456619247188026,13.018897701148012,5548366067.376805,4416638679.156641,10.696869761274968,21.92848914745711,968502133.4412571,3448136545.715384,2.3456619247188026,WITHIN_REFERENCE_RANGE,8.710396704517155,1.39663950514147,2468880862.2566576,,,,
SLB,services,BEAR,5,43043964678.79476,1.0,13.018897701148012,5603849728.050573,4460805065.948207,10.696869761274968,9.348529264329468,417019667.01485956,4043785398.933347,1.0,WITHIN_REFERENCE_RANGE,8.710396704517155,1.5182923465712974,2663377318.6470156,9.348529264329468,4084223252.922682,52970338744.437485,34888102323.67858
SLB,services,BASE,1,39075497638.50747,8.727281333669472,15.63709896593311,6110274237.164268,4863931688.788711,14.384734116103347,60.67043897529882,2950968707.0467763,1912962981.7419343,8.727281333669472,WITHIN_REFERENCE_RANGE,7.210396704517156,1.0721039670451715,1784307343.8243647,,,,
SLB,services,BASE,2,41828546585.28294,7.045461000252104,15.63709896593311,6540771225.552128,5206618099.001223,14.384734116103347,48.97873637000275,2550135752.502658,2656482346.4985647,7.0454610002521045,WITHIN_REFERENCE_RANGE,7.210396704517156,1.1494069161539942,2311176580.864298,,,,
SLB,services,BASE,3,44072079520.2771,5.363640666834736,15.63709896593311,6891594690.930468,5485882384.726031,14.384734116103347,37.28703376470668,2045522817.0848913,3440359567.64114,5.363640666834735,WITHIN_REFERENCE_RANGE,7.210396704517156,1.232283714557854,2791856718.544356,,,,
SLB,services,BASE,4,45694734305.414536,3.681820333417368,15.63709896593311,7145330825.5578575,5687862717.834235,14.384734116103347,25.595331159410605,1455827298.522325,4232035419.31191,3.6818203334173676,WITHIN_REFERENCE_RANGE,7.210396704517156,1.3211362589026352,3203330005.360031,,,,
SLB,services,BASE,5,46608628991.52283,2.0,15.63709896593311,7288237442.069015,5801619972.19092,14.384734116103347,13.903628554114533,806635691.0547484,4994984281.136171,1.9999999999999998,WITHIN_REFERENCE_RANGE,7.210396704517156,1.4163954241767318,3526546468.504348,13.903628554114533,5094883966.758896,97783033724.51245,69036536023.36934
SLB,services,BULL,1,39744334997.348854,10.58831630637706,18.611097624938175,7396856986.739065,5888083856.598774,17.85844681475308,59.29024184583579,3491059158.6630282,2397024697.9357457,10.58831630637706,WITHIN_REFERENCE_RANGE,6.210396704517156,1.0621039670451715,2256864461.7761793,,,,
SLB,services,BULL,2,43148929018.621346,8.566237229782795,18.611097624938175,8030489303.770896,6392471088.043569,17.85844681475308,47.967425827346425,3066303827.691864,3326167260.3517046,8.566237229782793,WITHIN_REFERENCE_RANGE,6.210396704517156,1.1280648368130908,2948560359.1266074,,,,
SLB,services,BULL,3,45972663175.00699,6.54415815318853,18.611097624938175,8556017224.284554,6810804505.941993,17.85844681475308,36.64460980885707,2495792736.046499,4315011769.895494,6.54415815318853,WITHIN_REFERENCE_RANGE,6.210396704517156,1.1981221382633478,3601479041.3187847,,,,
SLB,services,BULL,4,48051583357.39713,4.522079076594265,18.611097624938175,8942927088.973726,7118794471.452934,17.85844681475308,25.321793790367707,1802606456.421409,5316188015.031526,4.522079076594265,WITHIN_REFERENCE_RANGE,6.210396704517156,1.272530276054145,4177651498.8043604,,,,
SLB,services,BULL,5,49252872941.332054,2.5,18.611097624938175,9166500266.198067,7296764333.239256,17.85844681475308,13.998977771878346,1021472417.0765107,6275291916.162745,2.5000000000000004,WITHIN_REFERENCE_RANGE,6.210396704517156,1.3515594543821947,4643001013.248962,13.998977771878346,6432174214.0668125,173355431408.0777,128263267180.73932
SM,ep,BEAR,1,4197683227.9276323,11.185714495696663,12.348585601421005,518354506.67713606,409500060.2749375,8.526724981015796,131.18418291431863,537199308.1053191,-127699247.83038163,11.185714495696661,WITHIN_REFERENCE_RANGE,8.191988886738445,1.0819198888673844,-118030224.92179574,,,,
SM,ep,BEAR,2,4560333081.979748,8.639285871772497,12.348585601421005,563136634.33819,444877941.1271701,8.526724981015796,101.320095241811,450750753.6598566,-5872812.532686532,8.639285871772495,WITHIN_REFERENCE_RANGE,8.191988886738445,1.1705506459268136,-5017136.638318269,,,,
SM,ep,BEAR,3,4838187666.691176,6.092857247848332,12.348585601421005,597447745.5787535,471983719.00721526,8.526724981015796,71.45600756930341,337260721.9796755,134722997.0275398,6.092857247848332,WITHIN_REFERENCE_RANGE,8.191988886738445,1.2664420247547832,106379127.03001603,,,,
SM,ep,BEAR,4,5009770538.98188,3.546428623924166,12.348585601421005,618635803.440948,488722284.7183489,8.526724981015796,41.59191989679579,203268981.17784593,285453303.540503,3.546428623924166,WITHIN_REFERENCE_RANGE,8.191988886738445,1.3701888146796803,208331363.15394288,,,,
SM,ep,BEAR,5,5059868244.371699,1.0,12.348585601421005,624822161.4753574,493609507.5655324,8.526724981015796,11.727832224288171,57889694.89042066,435719812.6751117,1.0,WITHIN_REFERENCE_RANGE,8.191988886738445,1.482434530105573,293921791.36847377,11.727832224288171,440077010.80186296,6118989026.989961,4127662235.8183947
SM,ep,BASE,1,4429845329.733949,17.33508493804462,36.89338983505117,1634320106.5885534,1291112884.2049572,21.81220528458439,79.4742425714105,1026102185.4637821,265010698.74117517,17.335084938044616,WITHIN_REFERENCE_RANGE,6.691988886738445,1.0669198888673845,248388563.66479763,,,,
SM,ep,BASE,2,5027932644.282656,13.501313703533466,36.89338983505117,1854974791.0989966,1465430084.9682074,21.81220528458439,61.89797651077223,907071569.7754105,558358515.1927968,13.501313703533464,WITHIN_REFERENCE_RANGE,6.691988886738445,1.1383180492607923,490511870.17142266,,,,
SM,ep,BASE,3,5514010167.982517,9.66754246902231,36.89338983505117,2034305266.8181498,1607101160.7863383,21.81220528458439,44.32171045013395,712294723.1244625,894806437.6618758,9.667542469022308,WITHIN_REFERENCE_RANGE,6.691988886738445,1.2144941666130624,736772939.9287934,,,,
SM,ep,BASE,4,5835684907.030302,5.833771234511155,36.89338983505117,2152981982.295933,1700855766.013787,21.81220528458439,26.745444389495677,454901433.0447481,1245954332.969039,5.833771234511155,WITHIN_REFERENCE_RANGE,6.691988886738445,1.2957679812728953,961556660.5875521,,,,
SM,ep,BASE,5,5952398605.170908,2.0,36.89338983505117,2196041621.941851,1734872881.3340626,21.81220528458439,9.169178328857399,159073588.2685068,1575799293.0655558,2.0000000000000004,WITHIN_REFERENCE_RANGE,6.691988886738445,1.3824806305775925,1139834626.4042745,9.169178328857399,1607315278.9268668,34256587509.612885,24779072308.08773
SM,ep,BULL,1,4530456000.0,20.0,45.89777486881735,2079378495.4108276,1642709011.374554,32.575634169942546,61.39558142034254,1008550748.5777682,634158262.7967857,20.0,WITHIN_REFERENCE_RANGE,5.691988886738445,1.0569198888673845,600005988.6055903,,,,
SM,ep,BULL,2,5238339750.0,15.625,45.89777486881735,2404281385.3187695,1899382294.401828,32.575634169942546,47.96529798464261,911044377.3773786,988337917.0244495,15.625000000000002,WITHIN_REFERENCE_RANGE,5.691988886738445,1.1170796514834445,884751517.6844997,,,,
SM,ep,BULL,3,5827652971.875,11.25,45.89777486881735,2674763041.1671314,2113062802.522034,32.575634169942546,34.53501454894268,729746546.2792803,1383316256.2427535,11.25,WITHIN_REFERENCE_RANGE,5.691988886738445,1.1806637011018988,1171642911.4842114,,,,
SM,ep,BULL,4,6228304113.691407,6.875,45.89777486881735,2858653000.2473717,2258335870.1954236,32.575634169942546,21.104731113242746,476615713.0386549,1781720157.1567688,6.875,WITHIN_REFERENCE_RANGE,5.691988886738445,1.2478669477583737,1427812604.8272943,,,,
SM,ep,BULL,5,6384011716.533691,2.5,45.89777486881735,2930119325.253556,2314794266.9503093,32.575634169942546,7.674447677542817,177647674.8598623,2137146592.090447,2.5,WITHIN_REFERENCE_RANGE,5.691988886738445,1.3188953957460627,1620406439.3457997,7.674447677542817,2190575256.892708,68627283321.49756,52033909241.66279
VLO,refining,BEAR,1,123248457843.80843,-1.2511354508385346,1.6993688388970805,2094445887.018885,1606997946.975604,4.395519911131764,-28.463878588514703,-457413944.5470598,2064411891.5226638,-1.2511354508385346,WITHIN_REFERENCE_RANGE,8.742357494886228,1.0874235749488623,1898443200.1299455,,,,
VLO,refining,BEAR,2,122400075126.8962,-0.688351588128901,1.6993688388970805,2080028735.49309,1595936151.0863986,4.395519911131764,-15.660299624297764,-249928383.07261547,1845864534.159014,-0.688351588128901,WITHIN_REFERENCE_RANGE,8.742357494886228,1.182490031354564,1560997966.3376462,,,,
VLO,refining,BEAR,3,122246380136.64789,-0.1255677254192673,1.6993688388970805,2077416890.7218642,1593932170.3623357,4.395519911131764,-2.8567206600808226,-45534189.6184155,1639466359.9807513,-0.1255677254192673,WITHIN_REFERENCE_RANGE,8.742357494886228,1.2858675372369723,1274988529.1478622,,,,
VLO,refining,BEAR,4,122780861037.85864,0.43721613729036635,1.6993688388970805,2086499692.6068964,1600901099.0286229,4.395519911131764,9.946858304136118,159239363.90973493,1441661735.118888,0.4372161372903664,WITHIN_REFERENCE_RANGE,8.742357494886228,1.3982826742529177,1031023098.308178,,,,
VLO,refining,BEAR,5,124008669648.23723,1.0,1.6993688388970805,2107364689.5329652,1616910110.0189087,4.395519911131764,22.750437268353057,367854120.26551026,1249055989.7533984,1.0,WITHIN_REFERENCE_RANGE,8.742357494886228,1.5205255444251633,821463338.3391173,22.750437268353057,1261546549.6509326,16294088079.556839,10716089669.981073
VLO,refining,BASE,1,124562273949.26384,-0.1984825340406651,4.430792090745537,5519095382.19677,4234616422.091776,12.478005151680483,-1.5906591769112577,-67358314.72499399,4301974736.81677,-0.19848253404066513,WITHIN_REFERENCE_RANGE,7.242357494886227,1.0724235749488622,4011451106.9209814,,,,
VLO,refining,BASE,2,124999659550.66527,0.35113809946950114,4.430792090745537,5538475028.829724,4249485773.716132,12.478005151680483,2.8140563752068286,119582925.32876605,4129902848.3873663,0.35113809946950114,WITHIN_REFERENCE_RANGE,7.242357494886227,1.1500923241060979,3590931581.599162,,,,
VLO,refining,BASE,3,126125604900.26276,0.9007587329796675,4.430792090745537,5588363326.325807,4287763387.929609,12.478005151680483,7.218771927324916,309523859.7579783,3978239528.1716304,0.9007587329796675,WITHIN_REFERENCE_RANGE,7.242357494886227,1.2333861217391069,3225461563.1333747,,,,
VLO,refining,BASE,4,127954904649.59666,1.4503793664898337,4.430792090745537,5669415794.935322,4349952223.392046,12.478005151680483,11.623487479443002,505616152.047727,3844336071.344319,1.4503793664898337,WITHIN_REFERENCE_RANGE,7.242357494886227,1.3227123539677657,2906403693.7527575,,,,
VLO,refining,BASE,5,130514002742.5886,2.0,4.430792090745537,5782804110.834028,4436951267.859887,12.478005151680483,16.028203031561087,711163557.6240066,3725787710.2358804,1.9999999999999998,WITHIN_REFERENCE_RANGE,7.242357494886227,1.418507911271136,2626554057.705024,16.028203031561087,3800303464.440598,72492260746.19458,51104586848.04493
VLO,refining,BULL,1,140627628065.02377,12.673365968290824,8.497572500292941,11949934650.267698,9168783289.41027,32.11635581456296,39.460784534415225,3618073818.2616553,5550709471.148615,12.673365968290826,WITHIN_REFERENCE_RANGE,6.242357494886227,1.0624235749488622,5224572950.026817,,,,
VLO,refining,BULL,2,154873241208.33566,10.130024476218118,8.497572500292941,13160465955.231888,10097583280.79893,32.11635581456296,31.541637334908103,3184943098.019913,6912640182.7790165,10.13002447621812,WITHIN_REFERENCE_RANGE,6.242357494886227,1.1287438526071205,6124188554.216724,,,,
VLO,refining,BULL,3,166622983046.08295,7.586682984145412,8.497572500292941,14158908786.491714,10863654913.373213,32.11635581456296,23.622490135400977,2566265810.2555904,8297389103.117622,7.586682984145413,WITHIN_REFERENCE_RANGE,6.242357494886227,1.1992040790884086,6919080119.728242,,,,
VLO,refining,BULL,4,175026349085.3753,5.043341492072706,8.497572500292941,14872990908.145578,11411546129.17496,32.11635581456296,15.703342935893849,1791994222.952064,9619551906.222895,5.043341492072706,WITHIN_REFERENCE_RANGE,6.242357494886227,1.2740626847983652,7550297187.885459,,,,
VLO,refining,BULL,5,179402007812.50967,2.5,8.497572500292941,15244815680.849216,11696834782.404331,32.11635581456296,7.784195736386726,910504514.4241176,10786330267.980213,2.5000000000000004,WITHIN_REFERENCE_RANGE,6.242357494886227,1.3535942322924246,7968658561.519329,7.784195736386726,11055988524.67972,295428444230.33496,218254804270.25925
WMB,midstream,BEAR,1,12332516650.50277,3.3566598265401377,20.90714051765522,2578376585.4838405,2034151769.8626838,4.9928511702714475,67.22931872126374,1367546376.6352108,666605393.227473,3.356659826540138,WITHIN_REFERENCE_RANGE,7.634673098095728,1.0763467309809573,619322170.115149,,,,
WMB,midstream,BEAR,2,12673818416.135626,2.767494869905103,20.90714051765522,2649733025.21394,2090446815.7397175,4.9928511702714475,55.42914810646443,1158716861.5832376,931729954.1564798,2.767494869905103,WITHIN_REFERENCE_RANGE,7.634673098095728,1.1585222852933934,804239992.6044765,,,,
WMB,midstream,BEAR,3,12949895993.84784,2.178329913270069,20.90714051765522,2707452952.3239717,2135983644.0479777,4.9928511702714475,43.62897749166513,931907823.2873409,1204075820.7606368,2.178329913270069,WITHIN_REFERENCE_RANGE,7.634673098095728,1.246971674544132,965599977.4019109,,,,
WMB,midstream,BEAR,4,13155691202.902754,1.5891649566350345,20.90714051765522,2750478845.859685,2169927947.5986443,4.9928511702714475,31.82880687686583,690662175.8083109,1479265771.7903333,1.5891649566350348,WITHIN_REFERENCE_RANGE,7.634673098095728,1.3421738855214267,1102141673.1079128,,,,
WMB,midstream,BEAR,5,13287248114.931782,1.0,20.90714051765522,2777983634.3182817,2191627227.0746303,4.9928511702714475,20.028636262066524,438953045.5311924,1752674181.543438,1.0,WITHIN_REFERENCE_RANGE,7.634673098095728,1.4446444740889974,1213221808.5343704,20.028636262066524,1770200923.3588727,26681057185.27341,18468943510.892994
WMB,midstream,BASE,1,12630289083.08431,5.852238376502766,26.336878190587203,3326423850.9309483,2624306705.924762,6.835840400226502,85.61110315432255,2246697921.095052,377608784.82971,5.852238376502766,WITHIN_REFERENCE_RANGE,6.134673098095728,1.0613467309809572,355782680.44478023,,,,
WMB,midstream,BASE,2,13247806497.087357,4.8891787823770745,26.336878190587203,3489058660.0625944,2752613752.575334,6.835840400226502,71.52271697588309,1968744143.6936908,783869608.8816433,4.8891787823770745,WITHIN_REFERENCE_RANGE,6.134673098095728,1.1264568833639643,695871826.4837224,,,,
WMB,midstream,BASE,3,13767931169.991917,3.926119188251383,26.336878190587203,3626043261.6046586,2860684649.2936406,6.835840400226502,57.43433079744362,1643015084.5469995,1217669564.7466412,3.9261191882513833,WITHIN_REFERENCE_RANGE,6.134673098095728,1.195561330749341,1018491927.9577599,,,,
WMB,midstream,BASE,4,14175883175.436983,2.963059594125691,26.336878190587203,3733485084.3547835,2945448440.252217,6.835840400226502,43.34594461900415,1276732449.6930475,1668715990.5591693,2.963059594125691,WITHIN_REFERENCE_RANGE,6.134673098095728,1.268905110078056,1315083355.962306,,,,
WMB,midstream,BASE,5,14459400838.945723,2.0,26.336878190587203,3808154786.041879,3004357409.057261,6.835840400226502,29.25755844056469,879001624.7183633,2125355784.3388977,2.0,WITHIN_REFERENCE_RANGE,6.134673098095728,1.3467482905063766,1578138839.5449643,29.25755844056469,2167862900.025676,52431301062.812195,38931774729.11293
WMB,midstream,BULL,1,13001238710.877874,8.961102169610086,34.01403672213361,4422246109.450251,3488830840.673554,8.326743699312928,107.61832588109445,3754621343.5561924,-265790502.88263845,8.961102169610086,WITHIN_REFERENCE_RANGE,5.134673098095728,1.0513467309809572,-252809558.49326995,,,,
WMB,midstream,BULL,2,13956287165.96836,7.345826627207565,34.01403672213361,4747096641.678898,3745114305.5459814,8.326743699312928,88.21967977486442,3303927847.555302,441186457.99067926,7.345826627207564,WITHIN_REFERENCE_RANGE,5.134673098095728,1.1053299487443453,399144579.8531624,,,,
