as_of_date,ticker,target_period,provider,metric,value,source_path,source_hash,created_at
2026-07-31,CNX,2026Q3,FMP,REVENUE_USD,471930429.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=CNX.json,505a56c98e2cdb25701bf1a5fe8edf67aade9e3cc4754137c5aed2f0d91a8a13,2026-09-02T16:40:54+00:00
2026-07-31,CNX,2026Q2,FMP,REVENUE_USD,475157286.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=CNX.json,505a56c98e2cdb25701bf1a5fe8edf67aade9e3cc4754137c5aed2f0d91a8a13,2026-09-02T16:40:54+00:00
2026-07-31,CNX,2026Q1,FMP,REVENUE_USD,573474578.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=CNX.json,505a56c98e2cdb25701bf1a5fe8edf67aade9e3cc4754137c5aed2f0d91a8a13,2026-09-02T16:40:54+00:00
2026-07-31,CNX,2025Q4,FMP,REVENUE_USD,440452503.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=CNX.json,505a56c98e2cdb25701bf1a5fe8edf67aade9e3cc4754137c5aed2f0d91a8a13,2026-09-02T16:40:54+00:00
2026-07-31,CNX,2025Q3,FMP,REVENUE_USD,434329133.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=CNX.json,505a56c98e2cdb25701bf1a5fe8edf67aade9e3cc4754137c5aed2f0d91a8a13,2026-09-02T16:40:54+00:00
2026-07-31,CNX,2025Q2,FMP,REVENUE_USD,472050424.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=CNX.json,505a56c98e2cdb25701bf1a5fe8edf67aade9e3cc4754137c5aed2f0d91a8a13,2026-09-02T16:40:54+00:00
2026-07-31,CNX,2025Q1,FMP,REVENUE_USD,511562368.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=CNX.json,505a56c98e2cdb25701bf1a5fe8edf67aade9e3cc4754137c5aed2f0d91a8a13,2026-09-02T16:40:54+00:00
2026-07-31,CNX,2024Q4,FMP,REVENUE_USD,430607815.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=CNX.json,505a56c98e2cdb25701bf1a5fe8edf67aade9e3cc4754137c5aed2f0d91a8a13,2026-09-02T16:40:54+00:00
2026-07-31,CNX,2024Q3,FMP,REVENUE_USD,391769889.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=CNX.json,505a56c98e2cdb25701bf1a5fe8edf67aade9e3cc4754137c5aed2f0d91a8a13,2026-09-02T16:40:54+00:00
2026-07-31,CNX,2024Q2,FMP,REVENUE_USD,375804556.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=CNX.json,505a56c98e2cdb25701bf1a5fe8edf67aade9e3cc4754137c5aed2f0d91a8a13,2026-09-02T16:40:54+00:00
2026-07-31,CNX,2024Q1,FMP,REVENUE_USD,411774889.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=CNX.json,505a56c98e2cdb25701bf1a5fe8edf67aade9e3cc4754137c5aed2f0d91a8a13,2026-09-02T16:40:54+00:00
2026-07-31,CNX,2023Q4,FMP,REVENUE_USD,402432598.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=CNX.json,505a56c98e2cdb25701bf1a5fe8edf67aade9e3cc4754137c5aed2f0d91a8a13,2026-09-02T16:40:54+00:00
2026-07-31,CNX,2023Q3,FMP,REVENUE_USD,394504158.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=CNX.json,505a56c98e2cdb25701bf1a5fe8edf67aade9e3cc4754137c5aed2f0d91a8a13,2026-09-02T16:40:54+00:00
2026-07-31,CNX,2023Q2,FMP,REVENUE_USD,386677473.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=CNX.json,505a56c98e2cdb25701bf1a5fe8edf67aade9e3cc4754137c5aed2f0d91a8a13,2026-09-02T16:40:54+00:00
2026-07-31,CNX,2023Q1,FMP,REVENUE_USD,461321538.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=CNX.json,505a56c98e2cdb25701bf1a5fe8edf67aade9e3cc4754137c5aed2f0d91a8a13,2026-09-02T16:40:54+00:00
2026-07-31,CNX,2022Q4,FMP,REVENUE_USD,503861458.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=CNX.json,505a56c98e2cdb25701bf1a5fe8edf67aade9e3cc4754137c5aed2f0d91a8a13,2026-09-02T16:40:54+00:00
2026-07-31,CNX,2022Q3,FMP,REVENUE_USD,542093624.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=CNX.json,505a56c98e2cdb25701bf1a5fe8edf67aade9e3cc4754137c5aed2f0d91a8a13,2026-09-02T16:40:54+00:00
2026-07-31,CNX,2022Q2,FMP,REVENUE_USD,548884927.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=CNX.json,505a56c98e2cdb25701bf1a5fe8edf67aade9e3cc4754137c5aed2f0d91a8a13,2026-09-02T16:40:54+00:00
2026-07-31,CNX,2022Q1,FMP,REVENUE_USD,508506109.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=CNX.json,505a56c98e2cdb25701bf1a5fe8edf67aade9e3cc4754137c5aed2f0d91a8a13,2026-09-02T16:40:54+00:00
2026-07-31,CNX,2021Q4,FMP,REVENUE_USD,476886507.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=CNX.json,505a56c98e2cdb25701bf1a5fe8edf67aade9e3cc4754137c5aed2f0d91a8a13,2026-09-02T16:40:54+00:00
2026-07-31,CNX,2021Q3,FMP,REVENUE_USD,415373227.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=CNX.json,505a56c98e2cdb25701bf1a5fe8edf67aade9e3cc4754137c5aed2f0d91a8a13,2026-09-02T16:40:54+00:00
2026-07-31,CNX,2021Q2,FMP,REVENUE_USD,389633877.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=CNX.json,505a56c98e2cdb25701bf1a5fe8edf67aade9e3cc4754137c5aed2f0d91a8a13,2026-09-02T16:40:54+00:00
2026-07-31,CNX,2021Q1,FMP,REVENUE_USD,406565870.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=CNX.json,505a56c98e2cdb25701bf1a5fe8edf67aade9e3cc4754137c5aed2f0d91a8a13,2026-09-02T16:40:54+00:00
2026-07-31,CNX,2020Q4,FMP,REVENUE_USD,384805846.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=CNX.json,505a56c98e2cdb25701bf1a5fe8edf67aade9e3cc4754137c5aed2f0d91a8a13,2026-09-02T16:40:54+00:00
2026-07-31,CNX,2020Q3,FMP,REVENUE_USD,293314375.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=CNX.json,505a56c98e2cdb25701bf1a5fe8edf67aade9e3cc4754137c5aed2f0d91a8a13,2026-09-02T16:40:54+00:00
2026-07-31,CNX,2020Q2,FMP,REVENUE_USD,324219000.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=CNX.json,505a56c98e2cdb25701bf1a5fe8edf67aade9e3cc4754137c5aed2f0d91a8a13,2026-09-02T16:40:54+00:00
2026-07-31,CNX,2020Q1,FMP,REVENUE_USD,386039600.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=CNX.json,505a56c98e2cdb25701bf1a5fe8edf67aade9e3cc4754137c5aed2f0d91a8a13,2026-09-02T16:40:54+00:00
2026-07-31,CNX,2019Q4,FMP,REVENUE_USD,385922600.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=CNX.json,505a56c98e2cdb25701bf1a5fe8edf67aade9e3cc4754137c5aed2f0d91a8a13,2026-09-02T16:40:54+00:00
2026-07-31,CNX,2019Q3,FMP,REVENUE_USD,337796143.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=CNX.json,505a56c98e2cdb25701bf1a5fe8edf67aade9e3cc4754137c5aed2f0d91a8a13,2026-09-02T16:40:54+00:00
2026-07-31,CNX,2019Q2,FMP,REVENUE_USD,360836502.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=CNX.json,505a56c98e2cdb25701bf1a5fe8edf67aade9e3cc4754137c5aed2f0d91a8a13,2026-09-02T16:40:54+00:00
2026-07-31,CNX,2019Q1,FMP,REVENUE_USD,405729571.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=CNX.json,505a56c98e2cdb25701bf1a5fe8edf67aade9e3cc4754137c5aed2f0d91a8a13,2026-09-02T16:40:54+00:00
2026-07-31,CNX,2018Q4,FMP,REVENUE_USD,225932000.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=CNX.json,505a56c98e2cdb25701bf1a5fe8edf67aade9e3cc4754137c5aed2f0d91a8a13,2026-09-02T16:40:54+00:00
2026-07-31,CNX,2018Q3,FMP,REVENUE_USD,441411764.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=CNX.json,505a56c98e2cdb25701bf1a5fe8edf67aade9e3cc4754137c5aed2f0d91a8a13,2026-09-02T16:40:54+00:00
2026-07-31,CNX,2018Q2,FMP,REVENUE_USD,325223838.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=CNX.json,505a56c98e2cdb25701bf1a5fe8edf67aade9e3cc4754137c5aed2f0d91a8a13,2026-09-02T16:40:54+00:00
2026-07-31,CNX,2018Q1,FMP,REVENUE_USD,331505263.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=CNX.json,505a56c98e2cdb25701bf1a5fe8edf67aade9e3cc4754137c5aed2f0d91a8a13,2026-09-02T16:40:54+00:00
2026-07-31,CNX,2017Q4,FMP,REVENUE_USD,58052173.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=CNX.json,505a56c98e2cdb25701bf1a5fe8edf67aade9e3cc4754137c5aed2f0d91a8a13,2026-09-02T16:40:54+00:00
2026-07-31,CNX,2017Q3,FMP,REVENUE_USD,33040000.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=CNX.json,505a56c98e2cdb25701bf1a5fe8edf67aade9e3cc4754137c5aed2f0d91a8a13,2026-09-02T16:40:54+00:00
2026-07-31,CNX,2017Q2,FMP,REVENUE_USD,455279465.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=CNX.json,505a56c98e2cdb25701bf1a5fe8edf67aade9e3cc4754137c5aed2f0d91a8a13,2026-09-02T16:40:54+00:00
2026-07-31,CNX,2017Q1,FMP,REVENUE_USD,501350105.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=CNX.json,505a56c98e2cdb25701bf1a5fe8edf67aade9e3cc4754137c5aed2f0d91a8a13,2026-09-02T16:40:54+00:00
2026-07-31,CNX,2016Q4,FMP,REVENUE_USD,73372878000.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=CNX.json,505a56c98e2cdb25701bf1a5fe8edf67aade9e3cc4754137c5aed2f0d91a8a13,2026-09-02T16:40:54+00:00
2026-07-31,CNX,2016Q3,FMP,REVENUE_USD,399840000.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=CNX.json,505a56c98e2cdb25701bf1a5fe8edf67aade9e3cc4754137c5aed2f0d91a8a13,2026-09-02T16:40:54+00:00
2026-07-31,CNX,2016Q2,FMP,REVENUE_USD,382371428.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=CNX.json,505a56c98e2cdb25701bf1a5fe8edf67aade9e3cc4754137c5aed2f0d91a8a13,2026-09-02T16:40:54+00:00
2026-07-31,CNX,2016Q1,FMP,REVENUE_USD,499314285.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=CNX.json,505a56c98e2cdb25701bf1a5fe8edf67aade9e3cc4754137c5aed2f0d91a8a13,2026-09-02T16:40:54+00:00
2026-07-31,CNX,2015Q4,FMP,REVENUE_USD,385527272.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=CNX.json,505a56c98e2cdb25701bf1a5fe8edf67aade9e3cc4754137c5aed2f0d91a8a13,2026-09-02T16:40:54+00:00
2026-07-31,CNX,2015Q3,FMP,REVENUE_USD,87642857.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=CNX.json,505a56c98e2cdb25701bf1a5fe8edf67aade9e3cc4754137c5aed2f0d91a8a13,2026-09-02T16:40:54+00:00
2026-07-31,CNX,2015Q2,FMP,REVENUE_USD,13181081.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=CNX.json,505a56c98e2cdb25701bf1a5fe8edf67aade9e3cc4754137c5aed2f0d91a8a13,2026-09-02T16:40:54+00:00
2026-07-31,CNX,2015Q1,FMP,REVENUE_USD,222124324.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=CNX.json,505a56c98e2cdb25701bf1a5fe8edf67aade9e3cc4754137c5aed2f0d91a8a13,2026-09-02T16:40:54+00:00
2026-07-31,CNX,2014Q4,FMP,REVENUE_USD,254000000.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=CNX.json,505a56c98e2cdb25701bf1a5fe8edf67aade9e3cc4754137c5aed2f0d91a8a13,2026-09-02T16:40:54+00:00
2026-07-31,CNX,2014Q3,FMP,REVENUE_USD,1765522222.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=CNX.json,505a56c98e2cdb25701bf1a5fe8edf67aade9e3cc4754137c5aed2f0d91a8a13,2026-09-02T16:40:54+00:00
2026-07-31,CNX,2014Q2,FMP,REVENUE_USD,3092857142.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=CNX.json,505a56c98e2cdb25701bf1a5fe8edf67aade9e3cc4754137c5aed2f0d91a8a13,2026-09-02T16:40:54+00:00
2026-07-31,CNX,2014Q1,FMP,REVENUE_USD,326369811.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=CNX.json,505a56c98e2cdb25701bf1a5fe8edf67aade9e3cc4754137c5aed2f0d91a8a13,2026-09-02T16:40:54+00:00
2026-07-31,CNX,2013Q4,FMP,REVENUE_USD,26765517.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=CNX.json,505a56c98e2cdb25701bf1a5fe8edf67aade9e3cc4754137c5aed2f0d91a8a13,2026-09-02T16:40:54+00:00
2026-07-31,CNX,2013Q3,FMP,REVENUE_USD,99482608.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=CNX.json,505a56c98e2cdb25701bf1a5fe8edf67aade9e3cc4754137c5aed2f0d91a8a13,2026-09-02T16:40:54+00:00
2026-07-31,CNX,2013Q2,FMP,REVENUE_USD,4361066666.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=CNX.json,505a56c98e2cdb25701bf1a5fe8edf67aade9e3cc4754137c5aed2f0d91a8a13,2026-09-02T16:40:54+00:00
2026-07-31,CNX,2013Q1,FMP,REVENUE_USD,812300000.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=CNX.json,505a56c98e2cdb25701bf1a5fe8edf67aade9e3cc4754137c5aed2f0d91a8a13,2026-09-02T16:40:54+00:00
2026-07-31,CNX,2012Q4,FMP,REVENUE_USD,757394084.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=CNX.json,505a56c98e2cdb25701bf1a5fe8edf67aade9e3cc4754137c5aed2f0d91a8a13,2026-09-02T16:40:54+00:00
2026-07-31,CNX,2012Q2,FMP,REVENUE_USD,1329474193.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=CNX.json,505a56c98e2cdb25701bf1a5fe8edf67aade9e3cc4754137c5aed2f0d91a8a13,2026-09-02T16:40:54+00:00
2026-07-31,CNX,2012Q1,FMP,REVENUE_USD,1897152380.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=CNX.json,505a56c98e2cdb25701bf1a5fe8edf67aade9e3cc4754137c5aed2f0d91a8a13,2026-09-02T16:40:54+00:00
2026-07-31,CNX,2011Q4,FMP,REVENUE_USD,1354507142.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=CNX.json,505a56c98e2cdb25701bf1a5fe8edf67aade9e3cc4754137c5aed2f0d91a8a13,2026-09-02T16:40:54+00:00
2026-07-31,CNX,2011Q3,FMP,REVENUE_USD,213350000.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=CNX.json,505a56c98e2cdb25701bf1a5fe8edf67aade9e3cc4754137c5aed2f0d91a8a13,2026-09-02T16:40:54+00:00
2026-07-31,CNX,2011Q2,FMP,REVENUE_USD,1645263157.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=CNX.json,505a56c98e2cdb25701bf1a5fe8edf67aade9e3cc4754137c5aed2f0d91a8a13,2026-09-02T16:40:54+00:00
2026-07-31,CNX,2011Q1,FMP,REVENUE_USD,1373523809.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=CNX.json,505a56c98e2cdb25701bf1a5fe8edf67aade9e3cc4754137c5aed2f0d91a8a13,2026-09-02T16:40:54+00:00
2026-07-31,CNX,2010Q4,FMP,REVENUE_USD,1361657407.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=CNX.json,505a56c98e2cdb25701bf1a5fe8edf67aade9e3cc4754137c5aed2f0d91a8a13,2026-09-02T16:40:54+00:00
2026-07-31,CNX,2010Q3,FMP,REVENUE_USD,1709222727.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=CNX.json,505a56c98e2cdb25701bf1a5fe8edf67aade9e3cc4754137c5aed2f0d91a8a13,2026-09-02T16:40:54+00:00
2026-07-31,CNX,2010Q2,FMP,REVENUE_USD,1854013333.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=CNX.json,505a56c98e2cdb25701bf1a5fe8edf67aade9e3cc4754137c5aed2f0d91a8a13,2026-09-02T16:40:54+00:00
2026-07-31,CNX,2010Q1,FMP,REVENUE_USD,1089124705.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=CNX.json,505a56c98e2cdb25701bf1a5fe8edf67aade9e3cc4754137c5aed2f0d91a8a13,2026-09-02T16:40:54+00:00
2026-07-31,CNX,2009Q4,FMP,REVENUE_USD,1151458974.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=CNX.json,505a56c98e2cdb25701bf1a5fe8edf67aade9e3cc4754137c5aed2f0d91a8a13,2026-09-02T16:40:54+00:00
2026-07-31,CNX,2009Q3,FMP,REVENUE_USD,1469462500.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=CNX.json,505a56c98e2cdb25701bf1a5fe8edf67aade9e3cc4754137c5aed2f0d91a8a13,2026-09-02T16:40:54+00:00
2026-07-31,CNX,2009Q2,FMP,REVENUE_USD,1330451612.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=CNX.json,505a56c98e2cdb25701bf1a5fe8edf67aade9e3cc4754137c5aed2f0d91a8a13,2026-09-02T16:40:54+00:00
2026-07-31,CNX,2009Q1,FMP,REVENUE_USD,1029286111.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=CNX.json,505a56c98e2cdb25701bf1a5fe8edf67aade9e3cc4754137c5aed2f0d91a8a13,2026-09-02T16:40:54+00:00
2026-07-31,CNX,2008Q4,FMP,REVENUE_USD,778277319.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=CNX.json,505a56c98e2cdb25701bf1a5fe8edf67aade9e3cc4754137c5aed2f0d91a8a13,2026-09-02T16:40:54+00:00
2026-07-31,CNX,2008Q3,FMP,REVENUE_USD,1067763265.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=CNX.json,505a56c98e2cdb25701bf1a5fe8edf67aade9e3cc4754137c5aed2f0d91a8a13,2026-09-02T16:40:54+00:00
2026-07-31,CNX,2008Q2,FMP,REVENUE_USD,1777037037.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=CNX.json,505a56c98e2cdb25701bf1a5fe8edf67aade9e3cc4754137c5aed2f0d91a8a13,2026-09-02T16:40:54+00:00
2026-07-31,CNX,2008Q1,FMP,REVENUE_USD,1159878048.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=CNX.json,505a56c98e2cdb25701bf1a5fe8edf67aade9e3cc4754137c5aed2f0d91a8a13,2026-09-02T16:40:54+00:00
2026-07-31,CNX,2007Q4,FMP,REVENUE_USD,7555650000.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=CNX.json,505a56c98e2cdb25701bf1a5fe8edf67aade9e3cc4754137c5aed2f0d91a8a13,2026-09-02T16:40:54+00:00
2026-07-31,CNX,2007Q3,FMP,REVENUE_USD,7064166666.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=CNX.json,505a56c98e2cdb25701bf1a5fe8edf67aade9e3cc4754137c5aed2f0d91a8a13,2026-09-02T16:40:54+00:00
2026-07-31,CNX,2007Q2,FMP,REVENUE_USD,667339759.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=CNX.json,505a56c98e2cdb25701bf1a5fe8edf67aade9e3cc4754137c5aed2f0d91a8a13,2026-09-02T16:40:54+00:00
2026-07-31,CNX,2007Q1,FMP,REVENUE_USD,817140983.0,D:\Programming\python_example\Arcana\data-lake\bronze\consensus\fmp\analyst-estimates\period=quarter\snapshot_date=2026-07-31\ticker=CNX.json,505a56c98e2cdb25701bf1a5fe8edf67aade9e3cc4754137c5aed2f0d91a8a13,2026-09-02T16:40:54+00:00
